sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
前金,18.0,27.0,1.242,0.176,14.933,14.871,14.739,2.682,6.483,9.042,2.508,2.767,150.833,0.192,3.312,15.5,0.0,18.0,7,9
前金,12.875,18.0,0.917,0.092,11.938,11.975,9.208,2.292,5.592,7.667,2.029,3.304,137.833,0.021,1.975,9.083,0.0,19.0,7,10
前金,16.458,19.0,0.854,0.123,16.354,15.254,13.333,3.917,5.2,7.054,1.804,2.392,171.25,0.071,3.775,12.708,0.0,27.0,7,11
前金,20.208,27.0,1.113,0.118,20.788,20.471,10.833,3.375,3.963,5.1,1.1,1.75,170.208,0.083,3.358,10.125,0.0,23.0,7,12
前金,19.25,23.0,0.746,0.11,18.796,20.242,12.333,5.167,4.525,6.192,1.608,2.033,159.625,0.037,4.679,11.75,0.0,45.0,7,13
前金,27.458,45.0,1.07,0.197,29.243,27.779,16.042,6.833,7.387,8.857,1.4,1.917,197.833,0.125,6.558,14.958,0.0,51.0,7,14
前金,34.375,51.0,0.933,0.218,32.704,32.258,25.042,10.0,9.162,10.508,1.312,2.267,256.25,0.171,9.796,23.792,10.5,44.0,7,15
前金,33.167,44.0,0.963,0.197,33.362,33.038,18.333,7.542,7.996,9.671,1.621,1.988,255.625,0.154,7.583,18.375,0.0,45.0,7,16
前金,33.583,45.0,0.996,0.226,30.539,32.379,26.435,8.739,7.032,8.432,1.355,2.163,214.792,0.171,9.242,25.875,0.0,39.0,7,17
前金,29.292,39.0,0.95,0.202,29.571,29.958,22.583,7.625,6.167,7.633,1.408,2.154,178.5,0.158,7.746,22.375,0.0,44.0,7,18
前金,32.083,44.0,1.492,0.221,35.25,33.333,21.708,9.708,6.496,7.996,1.446,1.971,248.5,0.171,8.862,20.75,0.0,38.0,7,19
前金,32.5,38.0,1.012,0.191,26.633,29.154,25.917,9.208,6.679,8.308,1.592,1.833,244.667,0.133,9.604,25.5,22.5,34.0,7,20
前金,32.667,34.0,1.204,0.245,24.046,23.879,22.667,9.875,8.033,9.167,1.079,1.821,258.333,0.183,9.787,22.458,58.5,46.0,7,21
前金,31.542,46.0,1.025,0.203,34.154,30.958,21.792,8.125,5.567,6.6,0.983,2.892,278.083,0.171,7.746,20.625,0.0,36.0,7,22
前金,30.792,36.0,0.933,0.152,31.05,32.654,23.333,7.583,5.65,6.642,0.95,2.521,235.417,0.1,8.092,23.792,37.5,34.0,7,23
前金,25.167,34.0,0.263,0.131,26.904,25.604,21.125,6.583,3.5,4.354,0.812,5.821,238.625,0.1,6.096,19.5,122.5,46.0,7,24
前金,40.833,46.0,0.213,0.109,31.183,32.958,45.917,10.292,2.542,3.317,0.733,7.504,162.583,0.1,9.846,40.458,559.0,53.0,7,25
前金,54.667,53.0,0.696,0.151,22.258,23.4,53.783,14.174,5.592,6.496,0.846,5.412,137.333,0.104,13.371,54.625,70.5,28.0,7,26
前金,31.208,28.0,1.829,0.173,16.596,17.258,24.458,8.625,8.246,10.229,1.95,4.154,137.333,0.125,9.617,27.708,2.5,41.0,7,27
前金,38.583,41.0,2.6,0.236,19.85,17.533,31.583,12.417,10.05,13.954,3.846,2.3,218.042,0.167,11.875,30.083,0.0,52.0,7,28
前金,52.5,52.0,0.954,0.279,27.25,28.675,32.583,16.208,11.025,12.717,1.637,1.329,194.625,0.238,16.671,34.75,32.5,30.0,7,29
前金,21.708,30.0,1.446,0.202,14.404,15.462,13.333,5.833,8.812,11.8,2.942,2.375,139.875,0.158,6.162,13.208,6.0,21.0,7,30
前金,17.042,21.0,0.657,0.168,17.157,16.479,14.696,4.304,5.457,6.887,1.387,1.904,145.917,0.125,4.517,13.708,0.0,31.0,7,31
前金,13.583,31.0,0.181,0.176,21.231,20.047,17.0,7.062,4.014,4.686,0.607,1.689,200.0,0.1,6.425,16.077,8.0,30.0,8,1
前金,28.5,30.0,0.242,0.152,20.792,21.204,24.0,9.083,2.758,3.971,1.162,2.096,272.125,0.1,8.754,23.375,0.0,33.0,8,2
前金,32.917,33.0,0.227,0.173,22.242,21.721,26.625,10.208,2.975,5.046,2.029,1.492,290.458,0.1,10.171,26.0,0.0,35.0,8,3
前金,35.333,35.0,0.38,0.168,23.013,22.442,22.458,10.958,3.454,4.554,1.067,1.883,260.458,0.117,10.925,22.833,0.0,28.0,8,4
前金,29.333,28.0,0.108,0.193,23.762,23.712,16.826,8.652,4.842,5.658,0.783,1.558,155.542,0.113,8.896,17.0,4.0,37.0,8,5
前金,27.125,37.0,0.548,0.315,24.4,25.896,19.583,7.875,9.733,11.213,1.404,1.121,172.375,0.246,7.754,18.208,11.5,61.0,8,6
前金,37.333,61.0,1.083,0.302,36.358,32.279,21.5,10.208,6.958,7.888,0.892,1.225,239.667,0.308,9.883,20.958,0.0,40.0,8,7
前金,36.917,40.0,0.571,0.211,37.804,37.825,19.875,10.042,3.958,5.1,1.108,1.671,223.208,0.171,10.233,19.833,0.0,47.0,8,8
前金,33.958,47.0,0.467,0.373,24.479,29.5,17.958,9.542,12.279,14.825,2.508,1.167,184.917,0.25,8.942,16.958,30.5,40.0,8,9
前金,32.083,40.0,0.526,0.375,22.104,21.379,15.667,9.167,13.95,15.746,1.733,0.788,148.292,0.358,9.213,15.167,30.0,40.0,8,10
前金,32.25,40.0,0.246,0.285,27.188,26.817,13.583,7.0,7.604,8.896,1.254,0.683,189.083,0.267,7.892,13.875,4.5,33.0,8,11
前金,29.958,33.0,0.364,0.244,23.625,22.812,20.833,8.792,6.796,7.867,1.038,0.908,204.875,0.213,8.512,20.083,0.0,37.0,8,12
前金,29.5,37.0,0.975,0.228,20.317,21.888,21.833,8.625,8.271,9.542,1.229,1.212,175.667,0.167,8.475,20.542,0.0,27.0,8,13
前金,25.708,27.0,1.658,0.208,18.706,16.774,21.652,7.087,7.217,8.5,1.256,1.091,197.87,0.158,7.508,22.167,0.0,35.0,8,14
前金,21.708,35.0,1.071,0.268,18.314,19.867,16.5,4.792,8.763,10.695,1.879,0.842,133.208,0.196,4.379,16.375,1.0,29.0,8,15
前金,21.5,29.0,1.392,0.212,21.6,21.171,12.625,4.458,6.212,8.571,2.312,1.371,183.417,0.163,4.571,12.75,29.5,29.0,8,16
前金,23.042,29.0,1.452,0.221,26.439,25.475,11.333,3.5,6.026,7.657,1.596,1.362,157.625,0.179,3.575,10.333,55.0,23.0,8,17
前金,19.0,23.0,0.454,0.231,18.746,19.358,14.292,4.958,5.571,6.138,0.517,0.979,155.667,0.171,5.104,13.917,6.5,32.0,8,18
前金,18.583,32.0,1.042,0.264,12.388,14.596,13.583,4.125,9.942,13.129,3.142,0.958,107.708,0.192,3.867,12.542,42.0,28.0,8,19
前金,17.083,28.0,1.558,0.263,10.55,9.9,15.333,4.292,8.146,11.058,2.892,1.829,133.042,0.229,4.125,14.917,8.5,22.0,8,20
前金,20.792,22.0,1.446,0.256,11.629,11.454,17.091,6.5,6.95,10.042,3.067,1.483,201.375,0.2,6.358,16.292,0.0,28.0,8,21
前金,26.792,28.0,0.708,0.175,13.338,12.929,21.417,8.542,4.546,6.612,2.021,1.821,246.958,0.146,8.188,20.792,0.0,24.0,8,22
前金,24.792,24.0,0.47,0.137,15.729,15.429,18.708,7.375,2.025,3.738,1.667,1.721,284.083,0.1,7.638,18.333,0.0,31.0,8,23
前金,28.917,31.0,0.762,0.167,20.262,19.458,15.792,9.583,4.646,5.612,0.917,1.354,231.125,0.104,8.888,15.625,0.0,35.0,8,24
前金,32.917,35.0,1.071,0.188,26.017,25.525,18.958,9.792,5.779,6.933,1.104,1.75,259.167,0.154,9.958,18.417,0.0,29.0,8,25
前金,29.208,29.0,1.083,0.179,22.365,23.012,19.727,9.0,6.461,8.239,1.739,1.279,257.875,0.117,8.846,18.75,0.0,38.0,8,26
前金,29.417,38.0,0.825,0.175,29.412,27.346,16.625,7.833,5.138,7.025,1.842,1.45,164.458,0.146,8.254,17.042,0.0,40.0,8,27
前金,34.375,40.0,0.529,0.156,37.583,37.654,16.917,8.375,3.171,4.25,1.021,1.538,253.292,0.1,7.8,15.708,0.0,30.0,8,28
前金,29.125,30.0,0.723,0.157,26.246,28.288,17.875,8.0,6.412,8.7,2.233,2.196,183.667,0.129,8.629,18.667,0.0,38.0,8,29
前金,26.083,38.0,1.342,0.173,26.35,25.908,14.042,6.625,5.6,6.858,1.208,1.712,192.792,0.133,6.675,13.333,0.0,50.0,8,30
前金,42.667,50.0,1.0,0.236,39.554,37.308,25.042,13.25,6.404,7.6,1.146,1.879,244.667,0.163,12.8,23.708,0.0,54.0,8,31
前金,56.917,64.0,0.783,0.218,49.85,51.225,25.583,16.083,3.633,4.533,0.858,2.2,308.333,0.233,17.875,29.583,0.0,51.0,9,2
前金,50.125,51.0,0.821,0.23,42.104,41.654,29.125,15.458,4.438,5.596,1.133,1.4,218.333,0.175,15.567,28.333,0.0,45.0,9,3
前金,44.167,45.0,0.832,0.242,34.904,36.067,31.174,14.043,6.273,7.55,1.245,1.038,192.833,0.175,13.588,28.625,0.0,42.0,9,4
前金,43.125,42.0,0.392,0.262,25.525,28.396,30.792,11.833,10.696,14.196,3.45,1.279,140.333,0.213,13.258,33.0,46.0,45.0,9,5
前金,32.042,45.0,0.371,0.318,22.696,23.3,28.958,9.167,12.875,16.158,3.242,1.383,179.5,0.25,9.179,28.125,6.0,25.0,9,6
前金,18.208,25.0,1.525,0.222,17.004,16.508,14.375,4.542,7.975,9.767,1.758,1.942,157.292,0.192,4.525,15.375,7.0,31.0,9,7
前金,22.75,31.0,2.008,0.198,25.488,24.479,11.917,2.875,6.717,7.758,1.0,1.171,188.542,0.129,3.225,11.375,13.0,36.0,9,8
前金,23.25,36.0,0.495,0.277,24.532,24.867,16.591,4.435,7.639,8.978,1.287,0.971,144.708,0.204,4.138,15.917,0.0,38.0,9,9
前金,26.875,38.0,1.058,0.273,30.258,29.579,17.542,5.792,6.633,8.0,1.329,1.092,153.958,0.229,5.367,16.75,2.0,33.0,9,10
前金,25.458,33.0,1.904,0.18,27.067,27.9,16.917,5.958,5.904,7.433,1.483,1.592,180.625,0.183,6.217,16.458,0.0,59.0,9,11
前金,33.458,59.0,0.95,0.267,23.754,25.392,25.583,12.417,10.608,13.354,2.713,1.7,231.75,0.171,10.079,22.333,0.0,52.0,9,12
前金,55.8,52.0,2.707,0.405,16.607,20.507,30.533,17.533,16.347,18.24,1.853,0.773,106.067,0.307,18.013,30.333,0.0,37.0,9,13
前金,26.208,37.0,0.946,0.314,19.975,20.992,20.042,7.417,11.212,13.633,2.379,1.146,167.792,0.258,6.925,19.0,7.0,35.0,9,14
前金,33.875,35.0,1.246,0.264,23.558,21.596,18.167,8.125,6.675,7.942,1.212,1.558,178.667,0.263,8.879,19.333,0.0,58.0,9,15
前金,38.625,58.0,0.883,0.236,38.846,37.929,26.636,11.609,5.232,6.255,0.964,2.008,273.792,0.2,10.492,23.875,0.0,40.0,9,16
前金,42.333,40.0,0.783,0.207,31.762,31.667,27.833,12.5,5.229,7.329,2.042,2.258,209.5,0.171,13.071,28.208,3.0,34.0,9,17
前金,32.917,34.0,1.046,0.141,32.446,33.304,29.083,10.125,4.242,5.817,1.521,2.254,224.042,0.1,9.525,27.458,0.0,30.0,9,18
前金,26.458,30.0,0.821,0.151,25.479,26.412,19.25,6.583,6.054,6.892,0.8,2.358,166.25,0.1,7.533,21.125,0.0,35.0,9,19
前金,20.917,35.0,1.15,0.21,19.592,20.646,13.583,3.583,9.292,11.138,1.825,2.875,170.208,0.138,3.738,13.0,41.5,31.0,9,20
前金,20.875,31.0,0.417,0.194,23.579,22.233,12.25,3.792,6.45,7.142,0.675,1.85,160.542,0.167,4.062,12.375,211.5,21.0,9,21
前金,19.083,21.0,0.488,0.152,19.529,20.679,15.042,3.417,6.235,7.061,0.843,2.775,171.667,0.083,3.054,14.542,148.0,30.0,9,22
前金,25.75,30.0,1.896,0.242,13.486,13.796,21.273,8.087,10.126,13.217,3.048,1.925,148.833,0.196,6.988,18.625,0.0,27.0,9,23
前金,26.708,27.0,0.6,0.186,18.908,18.429,18.75,5.958,5.017,6.738,1.675,1.871,189.792,0.146,7.192,20.875,0.0,24.0,9,24
前金,20.208,24.0,0.758,0.174,18.929,18.071,15.875,5.333,7.138,9.571,2.392,2.904,162.333,0.1,5.104,15.042,0.0,45.0,9,25
前金,30.875,45.0,0.45,0.198,32.325,30.842,20.875,7.625,7.65,9.65,1.958,2.963,194.667,0.133,7.35,19.833,0.0,48.0,9,26
前金,45.167,48.0,0.871,0.288,33.837,33.904,36.292,14.583,9.7,12.029,2.283,2.754,219.833,0.233,13.883,33.75,0.0,49.0,9,27
前金,43.75,49.0,1.375,0.263,36.163,34.375,27.917,12.417,6.296,7.583,1.246,1.958,173.667,0.221,12.267,28.542,0.0,80.0,9,28
大寮,134.25,149.0,2.908,0.601,31.55,30.871,84.833,50.391,19.317,20.954,1.588,1.258,287.958,0.525,48.938,79.417,0.0,111.0,1,1
大寮,115.708,111.0,3.433,0.564,29.812,29.863,74.708,39.917,22.533,26.829,4.254,1.104,307.875,0.529,41.225,76.292,0.0,87.0,1,2
大寮,93.125,87.0,1.326,0.397,31.426,33.092,63.043,30.727,15.63,17.604,1.93,2.225,335.917,0.325,32.488,65.333,0.0,82.0,1,3
大寮,78.667,82.0,2.071,0.545,30.542,29.096,51.0,27.583,21.613,26.812,5.154,1.179,280.875,0.492,26.712,49.417,0.0,86.0,1,4
大寮,83.333,86.0,3.325,0.414,33.967,34.954,55.958,29.5,17.804,20.188,2.329,1.471,260.625,0.367,28.65,54.875,0.0,90.0,1,5
大寮,89.583,90.0,3.729,0.428,34.188,32.625,52.0,31.583,17.7,19.537,1.779,1.188,272.292,0.379,31.025,52.042,0.0,109.0,1,6
大寮,99.476,109.0,4.429,0.475,44.843,44.855,62.19,37.095,14.195,15.062,0.819,1.11,251.857,0.415,36.435,59.3,0.0,108.0,1,7
大寮,113.5,108.0,2.796,0.533,32.379,33.612,73.043,38.818,22.491,26.861,4.317,1.217,270.125,0.5,40.346,73.875,0.0,81.0,1,8
大寮,82.5,81.0,1.617,0.356,27.338,27.875,52.333,27.667,16.779,19.65,2.842,1.742,314.375,0.333,28.338,54.333,0.0,101.0,1,9
大寮,94.333,101.0,1.475,0.397,31.783,30.517,63.75,35.083,15.579,17.817,2.179,1.987,334.542,0.321,32.925,59.375,0.0,113.0,1,10
大寮,112.167,113.0,2.2,0.581,26.59,29.167,70.783,39.783,25.721,30.284,4.521,1.061,267.783,0.525,39.854,70.167,0.0,89.0,1,11
大寮,94.083,89.0,5.229,0.459,38.617,35.558,56.5,31.333,20.704,22.7,1.967,1.187,250.565,0.425,32.254,59.042,0.0,87.0,1,12
大寮,85.708,87.0,9.417,0.376,41.717,43.208,44.292,27.75,16.383,17.717,1.275,0.971,245.792,0.333,28.242,44.958,0.0,74.0,1,13
大寮,69.417,74.0,5.567,0.339,38.975,39.029,38.417,21.708,13.108,13.904,0.754,1.246,249.0,0.3,22.183,38.167,0.0,82.0,1,14
大寮,74.542,82.0,2.33,0.403,30.509,32.35,53.913,27.348,19.93,23.322,3.361,1.221,284.417,0.321,25.038,48.125,0.0,103.0,1,15
大寮,108.625,103.0,1.829,0.459,34.033,32.938,70.167,37.042,20.058,22.279,2.167,1.4,281.167,0.438,38.471,72.167,0.0,86.0,1,16
大寮,84.833,86.0,3.546,0.464,38.221,36.571,61.958,29.417,21.129,24.146,2.975,1.221,262.375,0.4,29.212,62.083,0.0,96.0,1,17
大寮,89.417,96.0,2.488,0.427,34.725,38.238,64.708,32.875,23.388,25.346,1.908,1.179,198.833,0.358,31.083,61.292,0.0,93.0,1,18
大寮,98.125,93.0,3.233,0.484,33.608,32.367,63.583,33.292,23.629,25.946,2.271,1.117,227.667,0.45,34.283,64.833,0.0,98.0,1,19
大寮,96.75,98.0,2.117,0.404,33.496,34.121,61.375,34.5,16.004,17.971,1.929,1.354,273.417,0.383,34.004,60.875,0.0,81.0,1,20
大寮,86.5,81.0,2.192,0.448,26.929,27.162,50.458,28.208,14.396,15.733,1.288,1.633,282.75,0.383,29.883,50.708,0.0,61.0,1,21
大寮,66.75,61.0,2.304,0.468,20.079,21.492,41.304,20.409,18.454,21.529,3.021,1.879,302.375,0.425,21.962,44.125,0.0,42.0,1,22
大寮,38.167,42.0,1.321,0.369,13.558,14.579,28.667,11.833,17.592,22.233,4.6,2.358,307.5,0.321,11.612,29.958,0.0,77.0,1,23
大寮,71.417,77.0,3.1,0.448,18.538,17.146,44.875,25.375,21.938,26.333,4.342,1.409,302.0,0.383,23.767,41.125,0.0,97.0,1,24
大寮,94.417,97.0,2.521,0.439,21.921,22.346,57.25,34.458,23.412,26.279,2.825,1.5,302.583,0.392,33.029,55.875,0.0,96.0,1,25
大寮,94.25,96.0,1.854,0.485,23.571,21.933,55.375,33.417,23.562,29.108,5.508,1.446,321.625,0.429,32.958,53.042,0.0,114.0,1,26
大寮,113.25,114.0,3.033,0.471,30.567,30.871,65.833,40.375,19.975,22.429,2.412,1.271,287.083,0.433,40.271,65.333,0.0,124.0,1,27
大寮,120.542,124.0,1.854,0.514,33.192,31.662,64.542,44.542,16.979,17.946,0.925,1.175,298.167,0.446,43.075,62.583,0.0,128.0,1,28
大寮,125.375,128.0,3.205,0.641,30.73,30.787,74.545,45.417,22.739,27.761,4.983,1.133,290.792,0.596,44.921,72.875,0.0,122.0,1,29
大寮,125.333,122.0,1.861,0.517,26.335,27.646,74.913,43.957,19.764,23.782,3.995,1.371,259.958,0.462,46.283,78.167,0.0,117.0,1,30
大寮,119.333,117.0,2.887,0.541,32.448,31.7,65.875,42.333,22.433,25.312,2.837,0.787,234.625,0.492,42.762,66.458,0.0,94.0,1,31
大寮,98.917,94.0,2.446,0.535,32.071,31.829,59.75,33.75,23.3,28.179,4.829,0.675,245.125,0.492,34.667,60.333,0.0,108.0,2,1
大寮,98.125,108.0,1.95,0.517,33.525,34.525,62.792,34.375,21.25,24.596,3.317,0.812,234.5,0.467,34.317,60.375,0.0,95.0,2,2
大寮,95.917,95.0,2.546,0.489,27.671,26.488,57.625,33.292,19.358,21.667,2.279,0.867,286.583,0.458,33.608,59.208,0.0,82.0,2,3
大寮,83.708,82.0,1.012,0.359,24.083,26.812,49.292,27.917,11.842,13.112,1.225,1.321,264.792,0.304,28.633,50.417,0.0,82.0,2,4
大寮,85.0,82.0,1.654,0.438,19.529,18.5,52.261,28.522,19.154,23.838,4.667,1.025,260.0,0.396,29.179,52.083,0.0,86.0,2,5
大寮,78.625,86.0,3.533,0.66,22.671,21.946,60.125,29.417,24.729,30.429,5.654,1.158,277.417,0.567,26.692,54.25,0.0,95.0,2,6
大寮,103.208,95.0,1.696,0.506,29.363,30.579,61.667,34.375,18.917,21.0,2.033,1.671,306.333,0.467,36.358,66.583,0.0,71.0,2,7
大寮,67.542,71.0,1.421,0.429,24.246,22.6,36.292,23.292,15.233,16.671,1.392,1.154,271.542,0.371,22.188,34.75,4.0,60.0,2,8
大寮,62.375,60.0,0.983,0.41,30.367,29.354,25.958,19.375,11.15,12.138,0.929,1.95,308.458,0.362,20.288,28.083,0.0,100.0,2,9
大寮,92.792,100.0,1.754,0.532,35.679,34.762,42.958,34.458,11.283,12.125,0.8,1.029,283.25,0.462,32.492,39.958,0.0,100.0,2,10
大寮,108.208,100.0,2.421,0.547,40.921,40.329,52.125,36.458,11.896,13.179,1.225,1.012,271.542,0.512,38.283,52.75,0.0,80.0,2,11
大寮,73.875,80.0,2.304,0.433,38.822,39.083,47.913,26.261,13.952,15.139,1.139,1.15,304.667,0.375,24.646,45.042,0.0,74.0,2,12
大寮,74.917,74.0,1.3,0.328,41.3,42.671,38.542,23.417,11.875,13.125,1.208,1.046,227.458,0.283,24.629,40.208,0.0,53.0,2,13
大寮,56.042,53.0,1.958,0.293,32.179,33.979,30.167,16.542,13.996,15.612,1.558,0.942,147.542,0.258,17.454,30.417,0.0,62.0,2,14
大寮,59.333,62.0,3.617,0.377,30.942,31.417,43.5,19.75,18.458,20.867,2.363,0.775,201.333,0.346,18.875,40.667,0.0,84.0,2,15
大寮,84.083,84.0,2.179,0.426,25.275,24.121,57.417,28.792,18.208,20.942,2.679,1.271,289.917,0.379,28.85,56.042,0.0,77.0,2,16
大寮,71.833,77.0,2.612,0.348,36.429,36.492,49.625,23.875,15.471,16.371,0.883,1.475,279.458,0.308,23.679,49.583,0.0,59.0,2,17
大寮,69.0,59.0,3.361,0.279,24.987,25.922,44.696,20.391,8.791,9.957,1.117,1.378,163.391,0.27,22.722,49.304,0.0,54.0,2,18
大寮,29.583,54.0,2.558,0.173,21.675,22.142,24.458,8.5,7.396,10.537,3.087,1.675,201.458,0.133,8.246,23.583,0.0,31.0,2,19
大寮,30.375,31.0,0.567,0.135,16.605,16.829,28.591,9.304,5.83,8.11,2.25,2.157,157.304,0.096,8.971,28.25,0.0,93.0,2,20
大寮,72.625,93.0,0.876,0.18,19.0,19.1,64.174,13.083,8.279,11.263,2.947,2.746,153.333,0.129,12.567,81.5,0.0,52.0,2,21
大寮,53.417,52.0,2.283,0.287,25.221,24.846,43.875,16.042,13.854,16.479,2.6,1.4,204.083,0.213,15.154,47.375,0.0,90.0,2,22
大寮,67.917,90.0,6.071,0.322,37.392,36.225,48.5,20.792,12.125,13.958,1.792,2.054,222.625,0.271,20.358,46.667,0.0,69.0,2,23
大寮,68.792,69.0,3.671,0.45,33.462,31.833,47.958,22.75,15.129,17.121,1.938,1.579,274.5,0.4,22.758,49.5,0.0,78.0,2,24
大寮,78.917,78.0,2.212,0.469,32.129,33.675,47.625,27.0,12.679,14.138,1.404,1.871,304.083,0.412,26.892,46.875,0.0,88.0,2,25
大寮,79.25,88.0,2.396,0.52,24.137,25.354,55.583,29.917,18.567,22.012,3.392,1.683,305.0,0.45,26.912,50.833,0.0,100.0,2,26
大寮,102.708,100.0,2.325,0.55,22.092,21.788,57.957,36.542,22.608,26.833,4.167,1.246,307.75,0.496,36.221,59.333,0.0,89.0,2,27
大寮,96.0,89.0,3.346,0.487,37.704,35.417,51.417,31.792,16.929,18.704,1.75,1.346,263.667,0.462,33.283,52.667,0.0,74.0,2,28
大寮,70.542,74.0,2.1,0.333,28.952,30.692,46.826,24.429,12.164,14.045,1.85,1.658,241.875,0.288,24.4,46.875,0.0,79.0,2,29
大寮,79.792,79.0,1.654,0.456,18.483,20.912,51.5,27.75,19.271,22.2,2.896,1.938,318.583,0.388,27.179,50.917,0.0,76.0,3,1
大寮,75.125,76.0,2.788,0.42,13.942,15.125,41.75,25.792,18.438,21.092,2.596,1.425,298.167,0.375,25.271,41.792,0.0,71.0,3,2
大寮,73.125,71.0,2.925,0.417,34.196,29.483,37.0,23.208,14.679,16.579,1.85,1.475,316.042,0.375,24.013,35.542,0.0,71.0,3,3
大寮,78.167,71.0,3.604,0.37,33.662,35.429,45.625,24.917,12.508,14.217,1.667,1.825,210.0,0.346,26.679,48.5,0.0,54.0,3,4
大寮,49.083,54.0,1.942,0.308,17.712,20.875,31.696,16.522,13.104,16.091,2.935,1.075,212.333,0.229,15.383,29.625,0.0,67.0,3,5
大寮,64.417,67.0,1.021,0.264,20.733,18.475,34.708,21.708,13.083,14.996,1.875,1.829,301.917,0.212,20.938,33.708,0.0,89.0,3,6
大寮,81.792,89.0,3.213,0.543,12.338,14.196,51.833,30.25,24.512,27.525,2.954,1.4,282.458,0.454,28.008,48.583,1.5,101.0,3,7
大寮,96.625,101.0,1.454,0.453,30.712,24.721,59.167,34.708,18.062,20.325,2.217,1.462,283.042,0.421,33.875,53.208,0.0,118.0,3,8
大寮,120.417,118.0,4.254,0.497,36.379,39.262,83.792,43.0,20.588,21.904,1.275,1.375,255.125,0.454,43.021,86.833,0.0,121.0,3,9
大寮,124.25,121.0,2.596,0.524,31.838,29.362,70.417,43.708,19.208,21.288,2.042,1.2,277.0,0.483,44.454,71.833,0.0,135.0,3,10
大寮,128.208,135.0,3.988,0.525,41.596,44.3,74.583,48.667,19.296,20.6,1.254,1.246,231.875,0.483,46.108,71.583,0.0,90.0,3,11
大寮,71.5,90.0,2.678,0.367,46.67,42.933,30.591,17.5,11.096,12.083,0.952,2.088,251.042,0.346,21.929,34.958,0.0,101.0,3,12
大寮,78.958,101.0,2.113,0.359,48.842,49.183,62.042,26.25,14.062,14.767,0.662,1.375,207.042,0.304,25.221,56.583,0.0,115.0,3,13
大寮,99.375,115.0,4.471,0.437,44.667,43.104,77.5,35.375,18.792,21.15,2.308,1.096,216.708,0.371,34.042,76.708,0.0,110.0,3,14
大寮,114.625,110.0,7.226,0.458,47.871,50.062,70.417,39.208,16.358,17.992,1.579,1.354,215.917,0.4,39.929,71.958,0.0,108.0,3,15
大寮,108.292,108.0,2.862,0.46,41.817,42.621,66.5,38.208,15.633,17.162,1.475,1.183,230.292,0.4,38.371,67.125,0.0,88.0,3,16
大寮,95.375,88.0,2.408,0.43,31.996,34.462,50.0,31.417,13.004,14.417,1.354,1.292,220.833,0.408,33.271,52.625,0.0,118.0,3,17
大寮,110.75,118.0,2.622,0.417,31.504,29.129,70.083,41.667,15.513,17.2,1.657,1.487,281.875,0.371,39.217,62.333,0.0,81.0,3,18
大寮,88.042,81.0,2.125,0.345,40.042,40.312,70.917,28.042,13.554,15.438,1.846,2.129,317.333,0.3,30.404,75.75,0.0,87.0,3,19
大寮,65.458,87.0,1.517,0.334,42.033,40.379,54.5,20.583,12.671,13.983,1.283,1.637,186.333,0.304,19.954,51.958,0.0,77.0,3,20
大寮,65.375,77.0,1.354,0.28,45.938,46.142,56.652,19.739,11.308,12.771,1.412,1.325,187.542,0.233,20.383,57.917,0.0,57.0,3,21
大寮,57.042,57.0,0.904,0.249,37.692,40.608,42.083,17.833,10.246,11.121,0.842,1.375,154.708,0.212,18.012,44.125,0.0,59.0,3,22
大寮,61.542,59.0,0.575,0.245,24.85,24.871,48.208,19.208,7.712,9.083,1.338,2.646,176.375,0.2,19.463,47.583,0.0,48.0,3,23
大寮,47.875,48.0,0.858,0.193,23.958,24.733,32.458,14.667,4.275,5.212,0.892,2.212,159.875,0.133,14.85,32.458,0.0,54.0,3,24
大寮,49.875,54.0,0.729,0.194,20.875,21.975,40.083,16.5,5.496,7.1,1.575,1.967,162.458,0.133,15.575,37.917,0.0,75.0,3,25
大寮,72.208,75.0,3.343,0.389,22.655,21.008,47.522,25.0,15.1,18.241,3.1,1.196,229.917,0.325,24.129,46.917,0.0,90.0,3,26
大寮,78.375,90.0,1.85,0.431,43.946,41.017,49.75,24.5,13.046,14.917,1.833,1.496,252.792,0.396,25.708,49.667,0.0,59.0,3,27
大寮,58.708,59.0,1.454,0.344,28.858,34.092,37.125,18.792,12.562,14.046,1.458,1.258,222.458,0.292,18.688,36.542,0.0,64.0,3,28
大寮,62.292,64.0,2.517,0.372,34.262,30.204,37.458,20.917,13.296,15.262,1.912,1.325,242.083,0.35,20.113,37.125,0.0,62.0,3,29
大寮,64.917,62.0,1.8,0.318,35.708,38.392,34.458,20.208,8.729,10.142,1.379,1.262,173.292,0.25,21.2,35.333,0.0,56.0,3,30
大寮,56.75,56.0,2.529,0.308,17.604,20.767,27.083,17.75,10.092,11.775,1.642,1.508,205.167,0.283,18.1,27.958,0.0,46.0,3,31
大寮,40.75,46.0,1.317,0.226,32.571,27.754,21.417,11.75,8.417,9.55,1.083,1.333,201.25,0.175,11.933,20.542,0.0,44.0,4,1
大寮,45.083,44.0,1.367,0.214,21.487,24.254,25.75,13.792,7.433,8.575,1.096,2.021,163.0,0.183,14.004,25.625,0.0,77.0,4,2
