county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
苗栗縣,2024,11,8,苗栗,1.4826131,1.542,0.1889627,0.187,31.134642,31.071,30.769217,29.933,7.7874517,7.792,7.2540097,6.958,4.687244,4.458,15.218,14.474
苗栗縣,2024,11,9,苗栗,1.3913925,1.479,0.20109925,0.178,27.210379,25.025,25.394213,25.45,6.2438364,11.833,7.107808,6.446,3.3207538,5.542,11.846,17.994
苗栗縣,2024,11,10,苗栗,1.4986488,1.621,0.18204978,0.187,28.137753,30.662,26.702908,29.425,9.751658,10.174,5.7080636,7.588,4.4171414,4.0,14.341,12.987
苗栗縣,2024,11,11,苗栗,1.4378749,1.646,0.18990676,0.2,21.970655,18.008,20.991919,17.908,5.01863,5.542,6.463927,8.983,3.017765,2.917,10.773,14.972
苗栗縣,2024,11,12,苗栗,1.616201,1.779,0.23234765,0.269,28.722343,20.154,25.52371,19.417,8.957025,26.208,7.219946,12.112,4.5348444,10.958,14.724,35.578
苗栗縣,2024,11,13,苗栗,2.0175605,1.462,0.33743978,0.365,32.128258,24.283,32.664066,26.113,29.137531,53.208,12.429663,11.488,16.918955,33.167,54.494,94.502
苗栗縣,2024,11,14,苗栗,1.0390868,1.7,0.36306986,0.33,31.054596,21.771,37.009857,21.217,51.802433,49.583,8.875645,10.812,33.84673,33.208,96.175,94.603
苗栗縣,2024,11,15,苗栗,1.1880465,1.429,0.2823555,0.158,21.557453,20.554,23.46238,20.058,24.80743,20.75,8.774939,7.342,14.856789,10.208,48.236,33.143
苗栗縣,2024,11,16,苗栗,1.4464598,1.371,0.13865338,0.117,23.371851,27.142,21.363697,29.475,10.549906,5.792,5.369726,4.196,4.499974,2.917,14.61,9.471
苗栗縣,2024,11,17,苗栗,1.3292768,1.658,0.16168544,0.168,36.75462,38.617,36.037872,38.758,11.828493,14.042,5.6467333,4.35,5.558323,5.458,18.047,17.721
苗栗縣,2024,11,18,苗栗,1.4352093,1.846,0.191661,0.182,34.128963,34.571,35.010002,34.158,13.2260475,6.125,5.648187,6.283,4.8611875,3.833,15.783,12.445
苗栗縣,2024,11,19,苗栗,1.5475469,1.652,0.20857246,0.196,30.153456,31.979,30.266813,31.77,9.423471,5.826,7.212954,7.735,4.2862525,4.304,13.916,13.974
苗栗縣,2024,11,20,苗栗,1.554014,1.212,0.22938149,0.193,28.702324,32.312,28.275032,32.358,8.0034,4.5,8.03171,7.017,4.13747,4.5,13.433,14.61
苗栗縣,2024,11,21,苗栗,1.2501274,1.843,0.2223452,0.223,32.583206,36.392,31.754496,37.909,9.37138,9.955,7.324153,5.974,4.4518666,5.348,14.454,17.364
苗栗縣,2024,11,22,苗栗,1.7185687,1.962,0.2387278,0.213,39.64851,45.925,38.94354,44.996,20.596256,19.167,6.6383557,5.167,9.668787,10.792,31.392,35.039
苗栗縣,2024,11,23,苗栗,1.8986508,1.946,0.24110846,0.174,35.52956,34.321,36.106586,32.454,11.0657215,10.958,7.7531657,5.767,7.6883025,4.708,24.962,15.286
苗栗縣,2024,11,24,苗栗,1.9720241,1.623,0.20361346,0.269,29.57093,26.525,28.304945,26.8,16.470098,24.565,8.429787,9.104,9.923984,13.087,32.221,42.49
苗栗縣,2024,11,25,苗栗,1.7114165,1.6,0.2206833,0.252,24.121803,24.775,22.200459,26.167,17.170664,21.5,7.823523,8.746,8.520673,8.708,27.665,28.273
苗栗縣,2024,11,26,苗栗,1.7688122,2.05,0.25665474,0.212,30.930481,41.717,32.27347,41.438,23.063164,32.333,7.6795583,6.658,9.770254,11.25,31.722,36.526
苗栗縣,2024,11,27,苗栗,1.8084317,2.121,0.22158495,0.23,34.152058,35.496,34.05567,34.992,18.302446,27.292,8.759642,9.408,9.838253,11.125,31.942,36.12
苗栗縣,2024,11,28,苗栗,2.0513585,1.988,0.27859867,0.222,30.979893,44.163,30.484509,44.333,25.380255,36.458,10.136202,7.975,13.072182,11.5,42.442,37.338
