datacreationdate,sitename,aqi_2,calc_AQI,abs_diff
2024-10-31,菜寮,29.083,25.207,3.8759999999999977
2024-11-01,菜寮,34.958,9.866,25.092
2024-11-02,菜寮,31.167,32.984,1.8170000000000002
2024-11-03,菜寮,51.292,30.312,20.98
2024-11-04,菜寮,38.417,43.104,4.686999999999998
2024-11-05,菜寮,40.833,31.59,9.242999999999999
2024-11-06,菜寮,41.0,40.296,0.7040000000000006
2024-11-07,菜寮,35.5,33.694,1.8059999999999974
2024-11-08,菜寮,37.5,29.103,8.396999999999998
2024-11-09,菜寮,26.208,32.359,6.151000000000003
2024-11-10,菜寮,25.958,31.188,5.23
2024-11-11,菜寮,28.417,26.828,1.5890000000000022
2024-11-12,菜寮,27.875,22.39,5.484999999999999
2024-11-13,菜寮,27.333,20.868,6.465
2024-11-14,菜寮,13.083,17.991,4.9079999999999995
2024-11-15,菜寮,100.25,13.817,86.43299999999999
2024-11-16,菜寮,58.833,58.337,0.4959999999999951
2024-11-17,菜寮,23.833,36.798,12.965000000000003
2024-11-18,菜寮,33.417,29.507,3.91
2024-11-19,菜寮,30.375,29.698,0.6769999999999996
2024-11-20,菜寮,31.333,28.052,3.280999999999999
2024-11-21,菜寮,30.167,25.821,4.346
2024-11-22,菜寮,33.0,27.188,5.812000000000001
2024-11-23,菜寮,46.625,28.287,18.338
2024-11-24,菜寮,34.417,34.747,0.3299999999999983
2024-11-25,菜寮,38.542,27.387,11.155000000000001
2024-11-26,菜寮,35.0,37.386,2.386000000000003
2024-11-27,菜寮,44.75,30.766,13.984000000000002
2024-11-28,菜寮,45.833,39.647,6.186
2024-11-29,菜寮,48.708,55.814,7.106000000000002
2024-10-16,萬華,24.667,24.097,0.5700000000000003
2024-10-17,萬華,26.833,23.621,3.2119999999999997
2024-10-18,萬華,39.458,23.338,16.119999999999997
2024-10-19,萬華,21.292,33.345,12.052999999999997
2024-10-20,萬華,34.667,24.114,10.553
2024-10-21,萬華,31.417,22.349,9.068000000000001
2024-10-22,萬華,30.75,22.778,7.972000000000001
2024-10-23,萬華,36.333,22.666,13.666999999999998
2024-10-24,萬華,32.958,28.552,4.405999999999999
2024-10-25,萬華,27.833,25.08,2.753
2024-10-26,萬華,19.625,23.458,3.8329999999999984
2024-10-27,萬華,19.0,23.803,4.803000000000001
2024-10-28,萬華,29.292,22.905,6.3870000000000005
2024-10-29,萬華,36.167,23.352,12.815000000000001
2024-10-30,萬華,33.542,26.109,7.433
2024-10-31,萬華,11.75,25.574,13.824000000000002
2024-11-01,萬華,9.792,22.941,13.149
2024-11-02,萬華,26.542,34.781,8.238999999999997
2024-11-03,萬華,48.583,25.892,22.691
2024-11-04,萬華,34.083,31.434,2.6489999999999974
2024-11-05,萬華,39.667,26.9,12.767000000000003
2024-11-06,萬華,37.25,30.869,6.381
2024-11-07,萬華,30.958,29.315,1.6429999999999971
2024-11-08,萬華,34.625,23.04,11.585
2024-11-09,萬華,24.958,23.458,1.5
2024-11-10,萬華,24.5,24.011,0.48900000000000077
2024-11-11,萬華,27.083,22.716,4.366999999999997
2024-11-12,萬華,25.417,22.851,2.5660000000000025
2024-11-13,萬華,26.125,22.729,3.396000000000001
2024-11-14,萬華,13.5,22.678,9.178
2024-11-15,萬華,99.167,23.861,75.306
2024-11-16,萬華,46.292,46.391,0.09899999999999665
2024-11-17,萬華,20.625,31.846,11.221
2024-11-18,萬華,30.458,27.025,3.433
2024-11-19,萬華,29.417,26.698,2.719000000000001
2024-11-20,萬華,27.875,24.63,3.245000000000001
2024-11-21,萬華,30.667,23.909,6.758000000000003
2024-11-22,萬華,30.417,24.225,6.192
2024-11-23,萬華,41.208,24.391,16.817
2024-11-24,萬華,30.125,30.403,0.2779999999999987
2024-11-25,萬華,36.25,25.908,10.341999999999999
2024-11-26,萬華,34.208,35.152,0.9440000000000026
2024-11-27,萬華,40.083,32.255,7.827999999999996
2024-11-28,萬華,39.708,33.922,5.786000000000001
2024-11-29,萬華,45.292,40.036,5.256
2024-10-16,萬里,41.625,26.575,15.05
2024-10-17,萬里,43.833,30.219,13.613999999999997
2024-10-18,萬里,23.0,28.521,5.521000000000001
2024-10-19,萬里,28.125,23.887,4.2379999999999995
2024-10-20,萬里,55.708,29.316,26.392
2024-10-21,萬里,56.333,34.062,22.271
2024-10-22,萬里,54.708,36.117,18.591
2024-10-23,萬里,75.333,42.591,32.742
2024-10-24,萬里,59.208,52.644,6.564
2024-10-25,萬里,39.583,53.709,14.126000000000005
2024-10-26,萬里,20.208,31.374,11.166
2024-10-27,萬里,25.333,28.13,2.7970000000000006
2024-10-28,萬里,45.708,30.927,14.780999999999999
2024-10-29,萬里,62.417,52.321,10.096000000000004
2024-10-30,萬里,67.833,49.087,18.745999999999995
2024-10-31,萬里,54.458,54.367,0.09100000000000108
2024-11-01,萬里,34.958,57.887,22.929000000000002
2024-11-02,萬里,44.667,32.472,12.195
2024-11-03,萬里,87.875,51.149,36.726
2024-11-04,萬里,48.625,48.734,0.10900000000000176
2024-11-05,萬里,70.833,41.443,29.39
2024-11-06,萬里,79.458,66.155,13.302999999999997
2024-11-07,萬里,50.417,49.71,0.7070000000000007
2024-11-08,萬里,46.25,55.519,9.268999999999998
2024-11-09,萬里,39.583,42.15,2.567
2024-11-10,萬里,42.125,44.881,2.7560000000000002
2024-11-11,萬里,43.375,44.626,1.2509999999999977
2024-11-12,萬里,39.583,46.161,6.578000000000003
2024-11-13,萬里,39.5,44.568,5.067999999999998
2024-11-14,萬里,11.292,36.838,25.546
2024-11-15,萬里,34.333,26.549,7.783999999999999
2024-11-16,萬里,22.375,31.632,9.257000000000001
2024-11-17,萬里,35.083,40.769,5.686
2024-11-18,萬里,61.125,43.213,17.912
2024-11-19,萬里,45.458,52.408,6.950000000000003
2024-11-20,萬里,43.083,44.379,1.2959999999999994
2024-11-21,萬里,42.458,42.196,0.26200000000000045
2024-11-22,萬里,44.917,46.152,1.2349999999999994
2024-11-23,萬里,57.917,40.839,17.078000000000003
2024-11-24,萬里,44.083,48.42,4.337000000000003
2024-11-25,萬里,35.625,38.089,2.4639999999999986
2024-11-26,萬里,51.792,33.777,18.015
2024-11-27,萬里,68.125,47.488,20.637
2024-11-28,萬里,39.375,40.535,1.1599999999999966
2024-11-29,萬里,47.125,36.977,10.148000000000003
2024-10-16,西屯,58.167,55.111,3.0560000000000045
2024-10-17,西屯,59.333,46.047,13.286000000000001
2024-10-18,西屯,73.542,59.129,14.413000000000004
2024-10-19,西屯,56.458,56.042,0.4159999999999968
2024-10-20,西屯,34.625,41.868,7.243000000000002
2024-10-21,西屯,33.75,29.759,3.9909999999999997
2024-10-22,西屯,41.875,36.469,5.405999999999999
2024-10-23,西屯,45.333,24.023,21.31
2024-10-24,西屯,39.042,27.324,11.718
2024-10-25,西屯,36.083,22.59,13.492999999999999
2024-10-26,西屯,58.708,34.248,24.46
2024-10-27,西屯,46.042,40.003,6.0390000000000015
2024-10-28,西屯,30.542,43.531,12.988999999999997
2024-10-29,西屯,39.208,28.076,11.131999999999998
2024-10-30,西屯,40.625,33.524,7.100999999999999
2024-10-31,西屯,27.833,25.81,2.0229999999999997
2024-11-01,西屯,33.917,10.712,23.205000000000002
2024-11-02,西屯,31.625,27.872,3.753
2024-11-03,西屯,37.917,31.922,5.995000000000001
2024-11-04,西屯,48.792,39.863,8.929000000000002
2024-11-05,西屯,39.292,38.574,0.7180000000000035
2024-11-06,西屯,41.583,35.339,6.244
2024-11-07,西屯,37.917,25.575,12.342000000000002
2024-11-08,西屯,33.75,29.504,4.245999999999999
2024-11-09,西屯,28.417,25.317,3.1000000000000014
2024-11-10,西屯,23.25,24.565,1.3150000000000013
2024-11-11,西屯,28.375,18.674,9.701
2024-11-12,西屯,25.625,33.644,8.018999999999998
2024-11-13,西屯,65.875,26.976,38.899
2024-11-14,西屯,104.667,68.851,35.816
2024-11-15,西屯,99.25,67.062,32.188
2024-11-16,西屯,50.083,58.978,8.895000000000003
2024-11-17,西屯,24.292,38.381,14.088999999999999
2024-11-19,西屯,24.792,27.272,2.479999999999997
2024-11-20,西屯,26.375,30.711,4.3359999999999985
2024-11-21,西屯,28.167,27.811,0.35600000000000165
2024-11-22,西屯,32.5,20.519,11.981000000000002
2024-11-23,西屯,38.958,27.465,11.492999999999999
2024-11-24,西屯,30.833,40.126,9.293
2024-11-25,西屯,60.625,37.883,22.741999999999997
2024-11-26,西屯,35.167,53.4,18.232999999999997
2024-11-27,西屯,37.958,29.616,8.341999999999999
2024-11-28,西屯,38.667,45.869,7.201999999999998
2024-11-29,西屯,46.125,49.309,3.1839999999999975
2024-10-16,豐原,47.792,43.959,3.8329999999999984
2024-10-17,豐原,54.917,32.328,22.589
2024-10-18,豐原,72.75,49.068,23.682000000000002
2024-10-19,豐原,54.083,59.231,5.148000000000003
2024-10-20,豐原,31.708,40.629,8.921
2024-10-21,豐原,28.042,26.401,1.6410000000000018
2024-10-22,豐原,35.792,33.713,2.0790000000000006
2024-10-23,豐原,31.667,32.495,0.8279999999999959
2024-10-24,豐原,35.167,22.658,12.509
2024-10-25,豐原,32.0,18.767,13.233
2024-10-26,豐原,48.542,33.954,14.588000000000001
2024-10-27,豐原,48.958,53.559,4.600999999999999
2024-10-28,豐原,27.833,38.505,10.672000000000004
2024-10-29,豐原,36.958,24.192,12.765999999999998
2024-10-30,豐原,36.917,25.485,11.432000000000002
2024-10-31,豐原,26.333,17.27,9.062999999999999
2024-11-01,豐原,31.958,4.365,27.592999999999996
2024-11-02,豐原,28.042,8.981,19.061
2024-11-03,豐原,24.167,32.559,8.391999999999996
2024-11-04,豐原,44.458,29.315,15.142999999999997
2024-11-05,豐原,34.208,41.714,7.506
2024-11-06,豐原,40.0,27.754,12.245999999999999
2024-11-07,豐原,35.458,23.413,12.044999999999998
2024-11-08,豐原,26.0,21.333,4.667000000000002
2024-11-09,豐原,23.125,16.292,6.832999999999998
2024-11-10,豐原,20.25,16.96,3.289999999999999
2024-11-11,豐原,23.0,18.536,4.463999999999999
2024-11-12,豐原,19.958,22.902,2.9440000000000026
2024-11-13,豐原,56.583,28.057,28.526
2024-11-14,豐原,94.792,61.903,32.889
2024-11-15,豐原,89.958,74.124,15.834000000000003
2024-11-16,豐原,52.958,69.831,16.873000000000005
2024-11-17,豐原,20.208,52.075,31.867000000000004
2024-11-18,豐原,30.0,32.364,2.363999999999997
2024-11-19,豐原,19.667,24.053,4.385999999999999
2024-11-20,豐原,20.417,20.648,0.2309999999999981
2024-11-21,豐原,20.583,21.037,0.4540000000000006
2024-11-22,豐原,28.167,16.312,11.855
2024-11-23,豐原,31.583,16.408,15.174999999999997
2024-11-24,豐原,38.625,29.197,9.428
2024-11-25,豐原,61.375,38.536,22.839
2024-11-26,豐原,41.875,58.125,16.25
2024-11-27,豐原,31.708,31.498,0.2099999999999973
2024-11-28,豐原,37.0,39.213,2.213000000000001
2024-11-29,豐原,45.25,51.717,6.466999999999999
2024-10-16,金門,38.292,42.722,4.43
2024-10-17,金門,53.458,37.492,15.966000000000001
2024-10-18,金門,64.208,44.362,19.845999999999997
2024-10-19,金門,58.708,36.993,21.714999999999996
2024-10-20,金門,39.083,47.664,8.581000000000003
2024-10-21,金門,39.875,35.704,4.170999999999999
2024-10-22,金門,51.208,44.64,6.567999999999998
2024-10-23,金門,57.5,46.733,10.767000000000003
2024-10-24,金門,53.458,45.931,7.527000000000001
2024-10-25,金門,39.5,41.476,1.975999999999999
2024-10-26,金門,38.708,35.998,2.710000000000001
2024-10-27,金門,34.0,44.531,10.530999999999999
2024-10-28,金門,38.792,41.6,2.808
2024-10-29,金門,50.583,41.924,8.658999999999999
2024-10-30,金門,75.208,47.845,27.363
2024-10-31,金門,64.125,47.294,16.831000000000003
2024-11-01,金門,33.708,25.957,7.750999999999998
2024-11-02,金門,40.0,51.556,11.555999999999997
2024-11-03,金門,73.75,44.903,28.847
2024-11-04,金門,74.333,63.337,10.995999999999995
2024-11-05,金門,80.083,57.783,22.299999999999997
2024-11-06,金門,68.708,59.591,9.116999999999997
2024-11-07,金門,48.375,40.756,7.619
2024-11-08,金門,44.375,43.989,0.3860000000000028
2024-11-09,金門,49.875,45.193,4.682000000000002
2024-11-10,金門,48.75,46.729,2.021000000000001
2024-11-11,金門,43.417,49.684,6.266999999999996
2024-11-12,金門,37.0,38.385,1.384999999999998
2024-11-13,金門,43.458,31.698,11.759999999999998
2024-11-14,金門,38.958,36.449,2.5090000000000003
2024-11-15,金門,43.125,34.065,9.060000000000002
2024-11-16,金門,27.958,28.676,0.718
2024-11-17,金門,36.125,33.951,2.1739999999999995
2024-11-18,金門,39.0,33.157,5.8430000000000035
2024-11-19,金門,31.833,25.785,6.047999999999998
2024-11-20,金門,23.208,19.252,3.9559999999999995
2024-11-21,金門,21.5,19.538,1.9619999999999997
2024-11-22,金門,51.167,23.519,27.648000000000003
2024-11-23,金門,61.5,34.964,26.536
2024-11-24,金門,44.208,45.302,1.0940000000000012
2024-11-25,金門,32.583,40.955,8.372
2024-11-26,金門,31.875,34.818,2.942999999999998
2024-11-27,金門,47.083,43.221,3.862000000000002
2024-11-28,金門,47.417,52.541,5.123999999999995
2024-11-29,金門,49.042,49.286,0.24399999999999977
2024-10-16,馬公,35.833,29.894,5.939
2024-10-17,馬公,37.833,27.437,10.395999999999997
2024-10-18,馬公,33.375,29.421,3.9540000000000006
2024-10-19,馬公,34.75,28.133,6.617000000000001
2024-10-20,馬公,41.667,29.762,11.905000000000001
2024-10-21,馬公,44.125,31.89,12.235
2024-10-22,馬公,43.625,30.562,13.062999999999999
2024-10-23,馬公,50.833,30.876,19.956999999999997
2024-10-24,馬公,45.75,31.645,14.105
2024-10-25,馬公,42.333,26.748,15.584999999999997
2024-10-26,馬公,31.125,24.673,6.452000000000002
2024-10-27,馬公,32.958,23.514,9.443999999999999
2024-10-28,馬公,39.5,30.28,9.219999999999999
2024-10-29,馬公,52.458,37.102,15.356000000000002
2024-10-30,馬公,52.25,40.933,11.317
2024-10-31,馬公,59.458,35.632,23.826
2024-11-01,馬公,46.375,33.197,13.177999999999997
2024-11-02,馬公,40.583,41.917,1.3340000000000032
2024-11-03,馬公,56.333,43.474,12.859000000000002
2024-11-04,馬公,61.458,51.351,10.107
2024-11-05,馬公,56.5,47.079,9.421
2024-11-06,馬公,48.583,45.07,3.512999999999998
2024-11-07,馬公,44.958,34.991,9.966999999999999
2024-11-08,馬公,45.125,31.944,13.181000000000001
2024-11-09,馬公,40.417,32.477,7.940000000000005
2024-11-10,馬公,37.167,27.984,9.183
2024-11-11,馬公,39.542,28.881,10.661000000000001
2024-11-12,馬公,39.708,31.526,8.181999999999999
2024-11-13,馬公,43.75,30.073,13.677
2024-11-14,馬公,39.083,35.575,3.5079999999999956
2024-11-15,馬公,26.083,35.058,8.975000000000001
2024-11-16,馬公,26.375,25.237,1.1380000000000017
2024-11-17,馬公,36.792,24.844,11.948
2024-11-18,馬公,42.542,27.503,15.039000000000001
2024-11-19,馬公,40.5,31.065,9.434999999999999
2024-11-20,馬公,39.833,26.835,12.997999999999998
2024-11-21,馬公,38.5,25.794,12.706
2024-11-22,馬公,41.083,24.478,16.604999999999997
2024-11-23,馬公,51.458,26.803,24.654999999999998
2024-11-24,馬公,43.417,34.288,9.129000000000005
2024-11-25,馬公,40.208,28.891,11.317
2024-11-26,馬公,31.583,30.062,1.5209999999999972
2024-11-27,馬公,47.708,27.609,20.098999999999997
2024-11-28,馬公,57.5,37.328,20.171999999999997
2024-11-29,馬公,56.708,38.644,18.064
2024-10-16,馬祖,47.417,44.655,2.7620000000000005
2024-10-17,馬祖,56.875,46.223,10.652000000000001
2024-10-18,馬祖,58.917,52.184,6.733000000000004
2024-10-19,馬祖,47.958,52.147,4.189
2024-10-20,馬祖,43.375,48.48,5.104999999999997
2024-10-21,馬祖,49.25,48.918,0.33200000000000074
2024-10-22,馬祖,63.708,53.493,10.214999999999996
2024-10-23,馬祖,61.083,61.886,0.8030000000000044
2024-10-24,馬祖,57.708,54.456,3.2519999999999953
2024-10-25,馬祖,45.375,51.642,6.267000000000003
2024-10-26,馬祖,26.083,39.384,13.301000000000002
2024-10-27,馬祖,31.875,31.921,0.045999999999999375
2024-10-28,馬祖,38.875,41.362,2.487000000000002
2024-10-29,馬祖,81.958,41.675,40.283
2024-10-30,馬祖,68.083,74.147,6.064000000000007
2024-10-31,馬祖,40.917,47.945,7.027999999999999
2024-11-01,馬祖,33.667,35.032,1.3649999999999949
2024-11-02,馬祖,34.5,51.261,16.761000000000003
2024-11-03,馬祖,84.375,53.603,30.772
2024-11-04,馬祖,115.25,75.844,39.406000000000006
2024-11-05,馬祖,111.625,76.15,35.474999999999994
2024-11-06,馬祖,63.875,75.7,11.825000000000003
2024-11-07,馬祖,50.375,44.377,5.9979999999999976
2024-11-08,馬祖,48.708,46.689,2.0189999999999984
2024-11-09,馬祖,49.5,49.537,0.036999999999999034
2024-11-10,馬祖,62.458,44.662,17.796
2024-11-11,馬祖,46.25,67.177,20.927000000000007
2024-11-12,馬祖,58.917,40.908,18.009
2024-11-13,馬祖,62.042,57.132,4.910000000000004
2024-11-14,馬祖,37.25,30.564,6.686
2024-11-15,馬祖,34.333,41.072,6.739000000000004
2024-11-16,馬祖,35.125,35.811,0.6859999999999999
2024-11-17,馬祖,39.833,36.764,3.0689999999999955
2024-11-18,馬祖,44.042,45.054,1.0120000000000005
2024-11-19,馬祖,39.708,42.84,3.132000000000005
2024-11-20,馬祖,35.458,40.535,5.076999999999998
2024-11-21,馬祖,45.125,46.985,1.8599999999999994
2024-11-22,馬祖,59.75,43.564,16.186
2024-11-23,馬祖,74.417,55.911,18.506
2024-11-24,馬祖,44.625,61.714,17.089
2024-11-25,馬祖,35.458,46.031,10.573
2024-11-26,馬祖,33.208,51.583,18.375
2024-11-27,馬祖,35.458,57.518,22.060000000000002
2024-11-28,馬祖,47.5,67.872,20.372
2024-11-29,馬祖,49.25,57.119,7.869
2024-10-16,龍潭,26.375,29.155,2.780000000000001
2024-10-17,龍潭,26.625,23.879,2.7459999999999987
2024-10-18,龍潭,53.042,26.617,26.425
2024-10-19,龍潭,31.458,42.747,11.289000000000001
2024-10-20,龍潭,34.708,23.146,11.561999999999998
2024-10-21,龍潭,31.333,17.6,13.732999999999997
2024-10-22,龍潭,31.792,18.236,13.556000000000001
2024-10-23,龍潭,36.042,17.379,18.663
2024-10-24,龍潭,35.542,16.228,19.314
2024-10-25,龍潭,31.958,18.573,13.384999999999998
2024-10-26,龍潭,57.458,21.08,36.378
2024-10-27,龍潭,47.333,53.99,6.657000000000004
2024-10-28,龍潭,29.458,37.795,8.337000000000003
2024-10-29,龍潭,38.958,32.316,6.641999999999996
2024-10-30,龍潭,38.0,25.718,12.282
2024-10-31,龍潭,27.292,19.572,7.720000000000002
2024-11-01,龍潭,21.417,10.035,11.382000000000001
2024-11-02,龍潭,27.958,28.888,0.9300000000000033
2024-11-03,龍潭,47.042,24.748,22.294
2024-11-04,龍潭,37.208,33.942,3.2659999999999982
2024-11-05,龍潭,40.75,24.923,15.827000000000002
2024-11-06,龍潭,40.0,24.405,15.594999999999999
2024-11-07,龍潭,37.333,20.795,16.537999999999997
2024-11-08,龍潭,35.208,14.838,20.369999999999997
2024-11-09,龍潭,25.958,16.262,9.695999999999998
2024-11-10,龍潭,26.833,23.113,3.719999999999999
2024-11-11,龍潭,30.042,25.412,4.630000000000003
2024-11-12,龍潭,27.0,15.469,11.531
2024-11-13,龍潭,23.958,16.053,7.904999999999998
2024-11-14,龍潭,64.292,22.096,42.196
2024-11-15,龍潭,136.833,60.509,76.324
2024-11-16,龍潭,82.5,71.446,11.054000000000002
2024-11-17,龍潭,24.167,40.017,15.850000000000001
2024-11-18,龍潭,32.75,30.778,1.9720000000000013
2024-11-19,龍潭,31.083,21.078,10.004999999999999
2024-11-20,龍潭,32.125,17.099,15.026
2024-11-21,龍潭,31.667,16.776,14.891000000000002
2024-11-22,龍潭,33.917,17.564,16.353
2024-11-23,龍潭,43.583,17.801,25.782
2024-11-24,龍潭,34.667,21.726,12.941000000000003
2024-11-25,龍潭,47.458,20.765,26.692999999999998
2024-11-26,龍潭,38.167,56.3,18.132999999999996
2024-11-27,龍潭,41.208,34.098,7.109999999999999
2024-11-28,龍潭,43.042,41.47,1.5720000000000027
