county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
澎湖縣,2024,11,11,馬公,1.2730736,1.283,0.1286781,0.129,43.24915,43.288,42.717346,42.883,22.935417,23.083,1.5481064,1.53,7.822094,7.875,25.396,25.568,39.708
澎湖縣,2024,11,12,馬公,1.4832319,1.488,0.14700653,0.148,47.52331,47.675,47.815296,48.079,28.11828,28.348,1.499372,1.438,8.467782,8.565,28.118,28.348,43.75
澎湖縣,2024,11,13,馬公,1.353373,1.379,0.17406605,0.175,42.38846,42.742,40.77613,41.05,25.69922,25.958,2.801579,2.8,7.824324,7.875,25.699,25.958,39.083
澎湖縣,2024,11,14,馬公,1.3535956,1.375,0.13695943,0.138,26.160587,26.725,23.662056,24.092,18.432177,18.375,3.9667745,3.938,7.160536,7.167,23.248,23.269,26.083
澎湖縣,2024,11,15,馬公,1.4828581,1.496,0.08221376,0.082,28.192223,28.65,31.668062,31.992,11.34928,11.458,2.1696944,2.163,3.0340903,3.042,11.349,11.458,26.375
澎湖縣,2024,11,16,馬公,0.8783372,0.871,0.09350484,0.094,40.04889,40.258,40.8185,41.029,16.383722,16.417,1.0850644,1.067,5.095988,5.125,16.545,16.64,36.792
澎湖縣,2024,11,17,馬公,0.722525,0.708,0.15896551,0.16,45.764515,45.85,45.345795,45.458,30.601038,30.958,1.1857753,1.167,11.35498,11.417,36.867,37.068,42.542
澎湖縣,2024,11,18,馬公,1.1896257,1.2,0.15489137,0.156,44.053402,43.992,44.014076,44.133,20.642555,20.833,1.0868984,1.083,8.263715,8.292,26.83,26.922,40.5
澎湖縣,2024,11,19,馬公,1.1200074,1.136,0.1573456,0.158,43.23808,43.346,42.71057,42.926,15.076157,15.087,1.8120878,1.782,4.995205,5.043,16.218,16.373,39.833
澎湖縣,2024,11,20,馬公,1.7472733,1.783,0.17397466,0.175,41.659237,42.075,41.60033,42.112,14.489668,14.583,2.0627377,2.046,5.09482,5.125,16.542,16.64,38.5
澎湖縣,2024,11,21,馬公,1.5878109,1.604,0.1966151,0.197,44.57062,44.875,46.38943,46.496,21.389954,21.458,1.9771715,1.938,9.448724,9.458,30.678,30.708,41.083
澎湖縣,2024,11,22,馬公,1.2081257,1.217,0.20487405,0.206,54.879772,54.938,54.207733,54.1,29.736847,29.625,1.2909503,1.262,13.403861,13.583,43.519,44.101,51.458
澎湖縣,2024,11,23,馬公,0.555439,0.539,0.111377604,0.112,47.211555,47.171,46.813934,47.117,24.086546,24.478,1.1815969,1.122,7.3356686,7.304,24.087,24.478,43.417
澎湖縣,2024,11,24,馬公,1.0256209,1.025,0.15098259,0.152,43.678555,43.783,42.185925,42.562,22.828012,22.917,2.292245,2.267,7.319031,7.292,23.763,23.675,40.208
澎湖縣,2024,11,25,馬公,1.2731059,1.3,0.2360819,0.236,34.228172,34.538,35.510387,35.762,11.743657,11.958,3.2044597,3.2,4.4857845,4.458,14.564,14.474,31.583
澎湖縣,2024,11,26,馬公,1.2747861,1.296,0.19057328,0.191,50.517838,50.6,51.786476,51.817,28.009531,27.87,2.1047456,2.079,12.03761,11.957,39.083,38.821,47.708
澎湖縣,2024,11,27,馬公,1.7477871,1.779,0.19188437,0.193,55.828064,56.017,56.77556,56.996,24.521559,24.542,2.4222732,2.396,10.478073,10.542,34.02,34.227,57.5
澎湖縣,2024,11,28,馬公,1.6093194,1.642,0.18008757,0.181,55.46899,55.758,55.42948,55.529,25.558426,25.583,3.0524354,3.038,11.781785,11.875,38.253,38.555,56.708
