Date,Location,AQI
2020-10-28,桃園,44.0
2020-10-28,忠明,68.0
2020-10-28,嘉義,100.0
2020-10-28,小港,87.0
2020-10-28,花蓮,37.0
2020-10-28,淡水,49.0
2020-10-28,大園,49.0
2020-10-28,豐原,62.0
2020-10-28,新港,80.0
2020-10-28,美濃,143.0
2020-10-28,臺東,31.0
2020-10-28,林口,52.0
2020-10-28,平鎮,48.0
2020-10-28,沙鹿,51.0
2020-10-28,朴子,74.0
2020-10-28,仁武,129.0
2020-10-28,馬祖,87.0
2020-10-28,菜寮,48.0
2020-10-28,龍潭,39.0
2020-10-28,大里,79.0
2020-10-28,安南,115.0
2020-10-28,大寮,115.0
2020-10-28,金門,74.0
2020-10-28,汐止,43.0
2020-10-28,新竹,39.0
2020-10-28,彰化,67.0
2020-10-28,臺南,112.0
2020-10-28,林園,164.0
2020-10-28,馬公,47.0
2020-10-29,基隆,51.0
2020-10-29,新莊,44.0
2020-10-29,湖口,58.0
2020-10-29,二林,60.0
2020-10-29,新營,80.0
2020-10-29,屏東,93.0
2020-10-29,士林,54.0
2020-10-29,板橋,37.0
2020-10-29,竹東,48.0
2020-10-29,南投,80.0
2020-10-29,善化,77.0
2020-10-29,潮州,100.0
2020-10-29,中山,44.0
2020-10-29,土城,44.0
2020-10-29,苗栗,45.0
2020-10-29,竹山,97.0
2020-10-29,楠梓,86.0
2020-10-29,恆春,39.0
2020-10-29,松山,49.0
2020-10-29,新店,43.0
2020-10-29,三義,41.0
2020-10-29,崙背,66.0
2020-10-29,左營,97.0
2020-10-29,宜蘭,38.0
2020-10-29,萬華,41.0
2020-10-29,萬里,77.0
2020-10-29,西屯,52.0
2020-10-29,斗六,81.0
2020-10-29,前金,80.0
2020-10-29,冬山,36.0
2020-10-29,古亭,41.0
2020-10-29,桃園,42.0
2020-10-29,忠明,51.0
2020-10-29,嘉義,89.0
2020-10-29,小港,78.0
2020-10-29,花蓮,41.0
2020-10-29,淡水,51.0
2020-10-29,大園,54.0
2020-10-29,豐原,49.0
2020-10-29,新港,69.0
2020-10-29,美濃,76.0
2020-10-29,臺東,34.0
2020-10-29,林口,45.0
2020-10-29,平鎮,43.0
2020-10-29,沙鹿,47.0
2020-10-29,朴子,68.0
2020-10-29,仁武,84.0
2020-10-29,馬祖,108.0
2020-10-29,菜寮,44.0
2020-10-29,龍潭,46.0
2020-10-29,大里,56.0
2020-10-29,安南,90.0
2020-10-29,大寮,86.0
2020-10-29,金門,93.0
2020-10-29,汐止,40.0
2020-10-29,新竹,50.0
2020-10-29,彰化,55.0
2020-10-29,臺南,90.0
2020-10-29,林園,115.0
2020-10-29,馬公,67.0
2020-10-30,基隆,58.0
2020-10-30,新莊,48.0
2020-10-30,湖口,48.0
2020-10-30,二林,62.0
2020-10-30,新營,84.0
2020-10-30,屏東,89.0
2020-10-30,士林,50.0
2020-10-30,板橋,42.0
2020-10-30,竹東,51.0
2020-10-30,南投,61.0
2020-10-30,善化,90.0
2020-10-30,潮州,76.0
2020-10-30,中山,49.0
2020-10-30,土城,53.0
2020-10-30,苗栗,49.0
2020-10-30,竹山,87.0
2020-10-30,楠梓,97.0
2020-10-30,恆春,64.0
2020-10-30,松山,54.0
2020-10-30,新店,47.0
2020-10-30,三義,47.0
2020-10-30,崙背,64.0
2020-10-30,左營,100.0
2020-10-30,宜蘭,46.0
2020-10-30,萬華,45.0
2020-10-30,萬里,74.0
2020-10-30,西屯,54.0
2020-10-30,斗六,74.0
2020-10-30,前金,115.0
2020-10-30,冬山,45.0
2020-10-30,古亭,47.0
2020-10-30,桃園,45.0
2020-10-30,忠明,47.0
2020-10-30,嘉義,74.0
2020-10-30,小港,83.0
2020-10-30,花蓮,49.0
2020-10-30,淡水,49.0
2020-10-30,大園,49.0
2020-10-30,豐原,49.0
2020-10-30,新港,71.0
2020-10-30,美濃,75.0
2020-10-30,臺東,44.0
2020-10-30,林口,48.0
2020-10-30,平鎮,50.0
2020-10-30,沙鹿,61.0
2020-10-30,朴子,64.0
2020-10-30,仁武,94.0
2020-10-30,馬祖,90.0
2020-10-30,菜寮,45.0
2020-10-30,龍潭,50.0
2020-10-30,大里,47.0
2020-10-30,安南,87.0
2020-10-30,大寮,87.0
2020-10-30,金門,101.0
2020-10-30,汐止,45.0
2020-10-30,新竹,50.0
2020-10-30,彰化,51.0
2020-10-30,臺南,84.0
2020-10-30,林園,104.0
2020-10-30,馬公,64.0
2020-10-31,基隆,58.0
2020-10-31,新莊,51.0
2020-10-31,湖口,51.0
2020-10-31,二林,47.0
2020-10-31,新營,74.0
2020-10-31,屏東,82.0
2020-10-31,士林,50.0
2020-10-31,板橋,44.0
2020-10-31,竹東,48.0
2020-10-31,南投,77.0
2020-10-31,善化,77.0
2020-10-31,潮州,64.0
2020-10-31,中山,42.0
2020-10-31,土城,49.0
2020-10-31,苗栗,46.0
2020-10-31,竹山,100.0
2020-10-31,楠梓,80.0
2020-10-31,恆春,58.0
2020-10-31,松山,44.0
2020-10-31,新店,46.0
2020-10-31,三義,47.0
2020-10-31,崙背,67.0
2020-10-31,左營,101.0
2020-10-31,宜蘭,49.0
2020-10-31,萬華,44.0
2020-10-31,萬里,74.0
2020-10-31,西屯,54.0
2020-10-31,斗六,80.0
2020-10-31,前金,104.0
2020-10-31,冬山,44.0
2020-10-31,古亭,47.0
2020-10-31,桃園,40.0
2020-10-31,忠明,49.0
2020-10-31,嘉義,77.0
2020-10-31,小港,77.0
2020-10-31,花蓮,48.0
2020-10-31,淡水,49.0
2020-10-31,大園,48.0
2020-10-31,豐原,51.0
2020-10-31,新港,80.0
2020-10-31,美濃,72.0
2020-10-31,臺東,46.0
2020-10-31,林口,49.0
2020-10-31,平鎮,46.0
2020-10-31,沙鹿,64.0
2020-10-31,朴子,61.0
2020-10-31,仁武,78.0
2020-10-31,馬祖,84.0
2020-10-31,菜寮,49.0
2020-10-31,龍潭,49.0
2020-10-31,大里,54.0
2020-10-31,安南,84.0
2020-10-31,大寮,90.0
2020-10-31,金門,90.0
2020-10-31,汐止,48.0
2020-10-31,新竹,51.0
2020-10-31,彰化,54.0
2020-10-31,臺南,80.0
2020-10-31,林園,140.0
2020-10-31,馬公,61.0
2020-11-01,基隆,39.0
2020-11-01,新莊,42.0
2020-11-01,湖口,44.0
2020-11-01,二林,67.0
2020-11-01,新營,97.0
2020-11-01,屏東,100.0
2020-11-01,士林,45.0
2020-11-01,板橋,35.0
2020-11-01,竹東,64.0
2020-11-01,南投,100.0
2020-11-01,善化,87.0
2020-11-01,潮州,80.0
2020-11-01,中山,41.0
2020-11-01,土城,43.0
2020-11-01,苗栗,51.0
2020-11-01,竹山,87.0
2020-11-01,楠梓,104.0
2020-11-01,恆春,49.0
2020-11-01,松山,40.0
2020-11-01,新店,39.0
2020-11-01,三義,67.0
2020-11-01,崙背,82.0
2020-11-01,左營,101.0
2020-11-01,宜蘭,42.0
2020-11-01,萬華,34.0
2020-11-01,萬里,42.0
2020-11-01,西屯,71.0
2020-11-01,斗六,93.0
2020-11-01,前金,101.0
2020-11-01,冬山,32.0
2020-11-01,古亭,42.0
2020-11-01,桃園,33.0
2020-11-01,忠明,74.0
2020-11-01,嘉義,83.0
2020-11-01,小港,84.0
2020-11-01,花蓮,56.0
2020-11-01,淡水,40.0
2020-11-01,大園,44.0
2020-11-01,豐原,97.0
2020-11-01,新港,100.0
2020-11-01,美濃,77.0
2020-11-01,臺東,44.0
2020-11-01,林口,42.0
2020-11-01,平鎮,41.0
2020-11-01,沙鹿,65.0
2020-11-01,朴子,74.0
2020-11-01,仁武,97.0
2020-11-01,馬祖,64.0
2020-11-01,菜寮,40.0
2020-11-01,龍潭,43.0
2020-11-01,大里,100.0
2020-11-01,安南,97.0
2020-11-01,大寮,90.0
2020-11-01,金門,77.0
2020-11-01,汐止,39.0
2020-11-01,新竹,54.0
2020-11-01,彰化,80.0
2020-11-01,臺南,100.0
2020-11-01,林園,104.0
2020-11-01,馬公,64.0
2020-11-02,基隆,64.0
2020-11-02,新莊,43.0
2020-11-02,湖口,51.0
2020-11-02,二林,66.0
2020-11-02,新營,77.0
2020-11-02,屏東,97.0
2020-11-02,士林,49.0
2020-11-02,板橋,38.0
2020-11-02,竹東,47.0
2020-11-02,南投,90.0
2020-11-02,善化,100.0
2020-11-02,潮州,146.0
2020-11-02,中山,36.0
2020-11-02,土城,41.0
2020-11-02,苗栗,48.0
2020-11-02,竹山,108.0
2020-11-02,楠梓,101.0
2020-11-02,恆春,48.0
2020-11-02,松山,45.0
2020-11-02,新店,40.0
2020-11-02,三義,46.0
2020-11-02,崙背,69.0
2020-11-02,左營,108.0
2020-11-02,宜蘭,44.0
2020-11-02,萬華,37.0
2020-11-02,萬里,84.0
2020-11-02,西屯,67.0
2020-11-02,斗六,80.0
2020-11-02,前金,112.0
2020-11-02,冬山,44.0
2020-11-02,古亭,42.0
2020-11-02,桃園,34.0
2020-11-02,忠明,63.0
2020-11-02,嘉義,74.0
2020-11-02,小港,90.0
2020-11-02,花蓮,45.0
2020-11-02,淡水,51.0
2020-11-02,大園,49.0
2020-11-02,豐原,54.0
2020-11-02,新港,79.0
2020-11-02,美濃,93.0
2020-11-02,臺東,44.0
2020-11-02,林口,48.0
2020-11-02,平鎮,40.0
2020-11-02,沙鹿,60.0
2020-11-02,朴子,70.0
2020-11-02,仁武,104.0
2020-11-02,馬祖,159.0
2020-11-02,菜寮,42.0
2020-11-02,龍潭,44.0
2020-11-02,大里,66.0
2020-11-02,安南,97.0
2020-11-02,大寮,115.0
2020-11-02,金門,90.0
2020-11-02,汐止,58.0
2020-11-02,新竹,50.0
2020-11-02,彰化,65.0
2020-11-02,臺南,87.0
2020-11-02,林園,140.0
2020-11-02,馬公,61.0
2020-11-03,基隆,80.0
2020-11-03,新莊,82.0
2020-11-03,湖口,82.0
2020-11-03,二林,76.0
2020-11-03,新營,104.0
2020-11-03,屏東,93.0
2020-11-03,士林,75.0
2020-11-03,板橋,77.0
2020-11-03,竹東,71.0
2020-11-03,南投,87.0
2020-11-03,善化,108.0
2020-11-03,潮州,126.0
2020-11-03,中山,81.0
2020-11-03,土城,84.0
2020-11-03,苗栗,73.0
2020-11-03,竹山,93.0
2020-11-03,楠梓,100.0
2020-11-03,恆春,87.0
2020-11-03,松山,87.0
2020-11-03,新店,82.0
2020-11-03,三義,63.0
2020-11-03,崙背,87.0
2020-11-03,左營,115.0
2020-11-03,宜蘭,65.0
2020-11-03,萬華,79.0
2020-11-03,萬里,101.0
2020-11-03,西屯,70.0
2020-11-03,斗六,100.0
2020-11-03,前金,118.0
2020-11-03,冬山,64.0
2020-11-03,古亭,79.0
2020-11-03,桃園,83.0
2020-11-03,忠明,64.0
2020-11-03,嘉義,90.0
2020-11-03,小港,101.0
2020-11-03,花蓮,67.0
2020-11-03,淡水,83.0
2020-11-03,大園,86.0
2020-11-03,豐原,64.0
2020-11-03,新港,101.0
2020-11-03,美濃,97.0
2020-11-03,臺東,61.0
2020-11-03,林口,83.0
2020-11-03,平鎮,84.0
2020-11-03,沙鹿,77.0
2020-11-03,朴子,90.0
2020-11-03,仁武,100.0
2020-11-03,馬祖,140.0
2020-11-03,菜寮,73.0
2020-11-03,龍潭,80.0
2020-11-03,大里,60.0
2020-11-03,安南,112.0
2020-11-03,大寮,101.0
2020-11-03,金門,132.0
2020-11-03,汐止,81.0
2020-11-03,新竹,75.0
2020-11-03,彰化,70.0
2020-11-03,臺南,108.0
2020-11-03,林園,150.0
2020-11-03,馬公,93.0
2020-11-04,基隆,44.0
2020-11-04,新莊,41.0
2020-11-04,湖口,41.0
2020-11-04,二林,54.0
2020-11-04,新營,108.0
2020-11-04,屏東,87.0
2020-11-04,士林,44.0
2020-11-04,板橋,40.0
2020-11-04,竹東,46.0
2020-11-04,南投,61.0
2020-11-04,善化,108.0
2020-11-04,潮州,77.0
2020-11-04,中山,41.0
2020-11-04,土城,46.0
2020-11-04,苗栗,42.0
2020-11-04,竹山,80.0
2020-11-04,楠梓,93.0
2020-11-04,恆春,71.0
2020-11-04,松山,43.0
2020-11-04,新店,44.0
2020-11-04,三義,43.0
2020-11-04,崙背,66.0
2020-11-04,左營,108.0
2020-11-04,宜蘭,42.0
2020-11-04,萬華,41.0
2020-11-04,萬里,66.0
2020-11-04,西屯,46.0
2020-11-04,斗六,75.0
2020-11-04,前金,104.0
2020-11-04,冬山,39.0
2020-11-04,古亭,38.0
2020-11-04,桃園,42.0
2020-11-04,忠明,45.0
2020-11-04,嘉義,87.0
2020-11-04,小港,86.0
2020-11-04,花蓮,45.0
2020-11-04,淡水,41.0
2020-11-04,大園,43.0
2020-11-04,豐原,46.0
2020-11-04,新港,74.0
2020-11-04,美濃,104.0
2020-11-04,臺東,47.0
2020-11-04,林口,40.0
2020-11-04,平鎮,44.0
2020-11-04,沙鹿,45.0
2020-11-04,朴子,77.0
2020-11-04,仁武,90.0
2020-11-04,馬祖,54.0
2020-11-04,菜寮,41.0
2020-11-04,龍潭,44.0
2020-11-04,大里,48.0
2020-11-04,安南,88.0
2020-11-04,大寮,82.0
2020-11-04,金門,64.0
2020-11-04,汐止,41.0
2020-11-04,新竹,42.0
2020-11-04,彰化,52.0
2020-11-04,臺南,90.0
2020-11-04,林園,136.0
2020-11-04,馬公,53.0
2020-11-05,基隆,38.0
2020-11-05,新莊,35.0
2020-11-05,湖口,41.0
2020-11-05,二林,57.0
2020-11-05,新營,93.0
2020-11-05,屏東,101.0
2020-11-05,士林,40.0
2020-11-05,板橋,30.0
2020-11-05,竹東,38.0
2020-11-05,南投,108.0
2020-11-05,善化,90.0
2020-11-05,潮州,100.0
2020-11-05,中山,39.0
2020-11-05,土城,34.0
2020-11-05,苗栗,37.0
2020-11-05,竹山,129.0
2020-11-05,楠梓,112.0
2020-11-05,恆春,44.0
2020-11-05,松山,36.0
2020-11-05,新店,35.0
2020-11-05,三義,43.0
2020-11-05,崙背,63.0
2020-11-05,左營,115.0
2020-11-05,宜蘭,33.0
2020-11-05,萬華,33.0
2020-11-05,萬里,56.0
2020-11-05,西屯,54.0
2020-11-05,斗六,100.0
2020-11-05,前金,100.0
2020-11-05,冬山,26.0
2020-11-05,古亭,34.0
2020-11-05,桃園,34.0
2020-11-05,忠明,55.0
2020-11-05,嘉義,77.0
2020-11-05,小港,71.0
2020-11-05,花蓮,41.0
2020-11-05,淡水,38.0
2020-11-05,大園,37.0
2020-11-05,豐原,58.0
2020-11-05,新港,77.0
2020-11-05,美濃,80.0
2020-11-05,臺東,40.0
2020-11-05,林口,34.0
2020-11-05,平鎮,36.0
2020-11-05,沙鹿,45.0
2020-11-05,朴子,61.0
2020-11-05,仁武,93.0
2020-11-05,馬祖,51.0
2020-11-05,菜寮,31.0
2020-11-05,龍潭,39.0
2020-11-05,大里,77.0
2020-11-05,安南,101.0
2020-11-05,大寮,97.0
2020-11-05,金門,64.0
2020-11-05,汐止,34.0
2020-11-05,新竹,42.0
2020-11-05,彰化,49.0
2020-11-05,臺南,100.0
2020-11-05,林園,136.0
2020-11-05,馬公,45.0
2020-11-06,基隆,35.0
2020-11-06,新莊,27.0
2020-11-06,湖口,36.0
2020-11-06,二林,52.0
2020-11-06,新營,59.0
2020-11-06,屏東,71.0
2020-11-06,士林,29.0
2020-11-06,板橋,27.0
2020-11-06,竹東,61.0
2020-11-06,南投,72.0
2020-11-06,善化,61.0
2020-11-06,潮州,70.0
2020-11-06,中山,28.0
2020-11-06,土城,29.0
2020-11-06,苗栗,51.0
2020-11-06,竹山,84.0
2020-11-06,楠梓,78.0
2020-11-06,恆春,41.0
2020-11-06,松山,27.0
2020-11-06,新店,25.0
2020-11-06,三義,45.0
2020-11-06,崙背,58.0
2020-11-06,左營,77.0
2020-11-06,宜蘭,20.0
2020-11-06,萬華,29.0
2020-11-06,萬里,42.0
2020-11-06,西屯,49.0
2020-11-06,斗六,78.0
2020-11-06,前金,85.0
2020-11-06,冬山,19.0
2020-11-06,古亭,27.0
2020-11-06,桃園,22.0
2020-11-06,忠明,59.0
2020-11-06,嘉義,82.0
2020-11-06,小港,77.0
2020-11-06,花蓮,25.0
2020-11-06,淡水,26.0
2020-11-06,大園,35.0
2020-11-06,豐原,67.0
2020-11-06,新港,58.0
2020-11-06,美濃,64.0
2020-11-06,臺東,29.0
2020-11-06,林口,27.0
2020-11-06,平鎮,30.0
2020-11-06,沙鹿,36.0
2020-11-06,朴子,49.0
2020-11-06,仁武,83.0
2020-11-06,馬祖,48.0
2020-11-06,菜寮,29.0
2020-11-06,龍潭,31.0
2020-11-06,大里,77.0
2020-11-06,安南,64.0
2020-11-06,大寮,78.0
2020-11-06,金門,48.0
2020-11-06,汐止,25.0
2020-11-06,新竹,58.0
2020-11-06,彰化,53.0
2020-11-06,臺南,61.0
2020-11-06,林園,81.0
2020-11-06,馬公,42.0
2020-11-07,基隆,41.0
2020-11-07,新莊,44.0
2020-11-07,湖口,64.0
2020-11-07,二林,56.0
2020-11-07,新營,51.0
2020-11-07,屏東,38.0
2020-11-07,士林,44.0
2020-11-07,板橋,33.0
2020-11-07,竹東,52.0
2020-11-07,南投,67.0
2020-11-07,善化,44.0
2020-11-07,潮州,45.0
2020-11-07,中山,32.0
2020-11-07,土城,53.0
2020-11-07,苗栗,66.0
2020-11-07,竹山,60.0
2020-11-07,楠梓,41.0
2020-11-07,恆春,38.0
2020-11-07,松山,38.0
2020-11-07,新店,38.0
2020-11-07,三義,52.0
2020-11-07,崙背,60.0
2020-11-07,左營,31.0
2020-11-07,宜蘭,30.0
2020-11-07,萬華,31.0
2020-11-07,萬里,71.0
2020-11-07,西屯,62.0
2020-11-07,斗六,64.0
2020-11-07,前金,47.0
2020-11-07,冬山,27.0
2020-11-07,古亭,37.0
2020-11-07,桃園,55.0
2020-11-07,忠明,61.0
2020-11-07,嘉義,66.0
2020-11-07,小港,43.0
2020-11-07,花蓮,28.0
2020-11-07,淡水,58.0
2020-11-07,大園,80.0
2020-11-07,豐原,58.0
2020-11-07,新港,57.0
2020-11-07,美濃,46.0
2020-11-07,臺東,31.0
2020-11-07,林口,51.0
2020-11-07,平鎮,63.0
2020-11-07,沙鹿,63.0
2020-11-07,朴子,53.0
2020-11-07,仁武,37.0
2020-11-07,馬祖,161.0
2020-11-07,菜寮,39.0
2020-11-07,龍潭,67.0
2020-11-07,大里,60.0
2020-11-07,安南,46.0
2020-11-07,大寮,31.0
2020-11-07,金門,95.0
2020-11-07,汐止,42.0
2020-11-07,新竹,63.0
2020-11-07,彰化,69.0
2020-11-07,臺南,40.0
2020-11-07,林園,39.0
2020-11-07,馬公,50.0
2020-11-08,基隆,122.0
2020-11-08,新莊,87.0
2020-11-08,湖口,118.0
2020-11-08,二林,61.0
2020-11-08,新營,64.0
2020-11-08,屏東,63.0
2020-11-08,士林,115.0
2020-11-08,板橋,61.0
2020-11-08,竹東,112.0
2020-11-08,南投,51.0
2020-11-08,善化,56.0
2020-11-08,潮州,76.0
2020-11-08,中山,67.0
2020-11-08,土城,93.0
2020-11-08,苗栗,71.0
2020-11-08,竹山,50.0
2020-11-08,楠梓,68.0
2020-11-08,恆春,80.0
2020-11-08,松山,77.0
2020-11-08,新店,80.0
2020-11-08,三義,71.0
2020-11-08,崙背,77.0
2020-11-08,左營,71.0
2020-11-08,宜蘭,67.0
2020-11-08,萬華,74.0
2020-11-08,萬里,154.0
2020-11-08,西屯,84.0
2020-11-08,斗六,58.0
2020-11-08,前金,78.0
2020-11-08,冬山,67.0
2020-11-08,古亭,84.0
2020-11-08,桃園,47.0
2020-11-08,忠明,51.0
2020-11-08,嘉義,57.0
2020-11-08,小港,69.0
2020-11-08,花蓮,61.0
2020-11-08,淡水,115.0
2020-11-08,大園,122.0
2020-11-08,豐原,67.0
2020-11-08,新港,74.0
2020-11-08,美濃,50.0
2020-11-08,臺東,58.0
2020-11-08,林口,108.0
2020-11-08,平鎮,87.0
2020-11-08,沙鹿,93.0
2020-11-08,朴子,64.0
2020-11-08,仁武,73.0
2020-11-08,馬祖,185.0
2020-11-08,菜寮,90.0
2020-11-08,龍潭,101.0
2020-11-08,大里,50.0
2020-11-08,安南,63.0
2020-11-08,大寮,73.0
2020-11-08,金門,151.0
2020-11-08,汐止,101.0
2020-11-08,新竹,108.0
2020-11-08,彰化,74.0
2020-11-08,臺南,60.0
2020-11-08,林園,84.0
2020-11-08,馬公,136.0
2020-11-09,基隆,64.0
2020-11-09,新莊,58.0
2020-11-09,湖口,61.0
2020-11-09,二林,50.0
2020-11-09,新營,57.0
2020-11-09,屏東,71.0
2020-11-09,士林,64.0
2020-11-09,板橋,53.0
2020-11-09,竹東,74.0
2020-11-09,南投,50.0
2020-11-09,善化,66.0
2020-11-09,潮州,74.0
2020-11-09,中山,57.0
2020-11-09,土城,61.0
2020-11-09,苗栗,50.0
2020-11-09,竹山,55.0
2020-11-09,楠梓,79.0
2020-11-09,恆春,90.0
2020-11-09,松山,57.0
2020-11-09,新店,58.0
2020-11-09,三義,50.0
2020-11-09,崙背,55.0
2020-11-09,左營,80.0
2020-11-09,宜蘭,71.0
2020-11-09,萬華,52.0
2020-11-09,萬里,84.0
2020-11-09,西屯,58.0
2020-11-09,斗六,60.0
2020-11-09,前金,90.0
2020-11-09,冬山,54.0
2020-11-09,古亭,54.0
2020-11-09,桃園,48.0
2020-11-09,忠明,49.0
2020-11-09,嘉義,68.0
2020-11-09,小港,84.0
2020-11-09,花蓮,84.0
2020-11-09,淡水,61.0
2020-11-09,大園,64.0
2020-11-09,豐原,54.0
2020-11-09,新港,56.0
2020-11-09,美濃,60.0
2020-11-09,臺東,51.0
2020-11-09,林口,53.0
2020-11-09,平鎮,54.0
2020-11-09,沙鹿,67.0
2020-11-09,朴子,54.0
2020-11-09,仁武,88.0
2020-11-09,馬祖,67.0
2020-11-09,菜寮,58.0
2020-11-09,龍潭,67.0
2020-11-09,大里,44.0
2020-11-09,安南,70.0
2020-11-09,大寮,82.0
2020-11-09,金門,122.0
2020-11-09,汐止,51.0
2020-11-09,新竹,64.0
2020-11-09,彰化,50.0
2020-11-09,臺南,64.0
2020-11-09,林園,82.0
2020-11-09,馬公,80.0
2020-11-10,基隆,42.0
2020-11-10,新莊,31.0
2020-11-10,湖口,35.0
2020-11-10,二林,31.0
2020-11-10,新營,35.0
2020-11-10,屏東,74.0
2020-11-10,士林,40.0
2020-11-10,板橋,29.0
2020-11-10,竹東,39.0
2020-11-10,南投,38.0
2020-11-10,善化,45.0
2020-11-10,潮州,84.0
2020-11-10,中山,34.0
2020-11-10,土城,35.0
2020-11-10,苗栗,32.0
2020-11-10,竹山,57.0
2020-11-10,楠梓,63.0
2020-11-10,恆春,42.0
2020-11-10,松山,33.0
2020-11-10,新店,35.0
2020-11-10,三義,31.0
2020-11-10,崙背,37.0
2020-11-10,左營,69.0
2020-11-10,宜蘭,34.0
2020-11-10,萬華,31.0
2020-11-10,萬里,57.0
2020-11-10,西屯,34.0
2020-11-10,斗六,52.0
2020-11-10,前金,74.0
2020-11-10,冬山,31.0
2020-11-10,古亭,33.0
2020-11-10,桃園,31.0
2020-11-10,忠明,27.0
2020-11-10,嘉義,57.0
2020-11-10,小港,72.0
2020-11-10,花蓮,36.0
2020-11-10,淡水,40.0
2020-11-10,大園,39.0
2020-11-10,豐原,29.0
2020-11-10,新港,35.0
2020-11-10,美濃,57.0
2020-11-10,臺東,34.0
2020-11-10,林口,35.0
2020-11-10,平鎮,32.0
2020-11-10,沙鹿,35.0
2020-11-10,朴子,34.0
2020-11-10,仁武,73.0
2020-11-10,馬祖,58.0
2020-11-10,菜寮,33.0
2020-11-10,龍潭,39.0
2020-11-10,大里,25.0
2020-11-10,安南,46.0
2020-11-10,大寮,73.0
2020-11-10,金門,58.0
2020-11-10,汐止,30.0
2020-11-10,新竹,35.0
2020-11-10,彰化,31.0
2020-11-10,臺南,45.0
2020-11-10,林園,81.0
2020-11-10,馬公,41.0
2020-11-11,基隆,44.0
2020-11-11,新莊,42.0
2020-11-11,湖口,44.0
2020-11-11,二林,53.0
2020-11-11,新營,50.0
2020-11-11,屏東,90.0
2020-11-11,士林,44.0
2020-11-11,板橋,37.0
2020-11-11,竹東,43.0
2020-11-11,南投,50.0
2020-11-11,善化,58.0
2020-11-11,潮州,100.0
2020-11-11,中山,38.0
2020-11-11,土城,41.0
2020-11-11,苗栗,39.0
2020-11-11,竹山,54.0
2020-11-11,楠梓,71.0
2020-11-11,恆春,45.0
2020-11-11,松山,38.0
2020-11-11,新店,39.0
2020-11-11,三義,40.0
2020-11-11,崙背,48.0
2020-11-11,左營,90.0
2020-11-11,宜蘭,38.0
2020-11-11,萬華,38.0
2020-11-11,萬里,61.0
2020-11-11,西屯,44.0
2020-11-11,斗六,55.0
2020-11-11,前金,90.0
2020-11-11,冬山,31.0
2020-11-11,古亭,38.0
2020-11-11,桃園,35.0
2020-11-11,忠明,30.0
2020-11-11,嘉義,66.0
2020-11-11,小港,74.0
2020-11-11,花蓮,43.0
2020-11-11,淡水,43.0
2020-11-11,大園,42.0
2020-11-11,豐原,42.0
2020-11-11,新港,51.0
2020-11-11,美濃,64.0
2020-11-11,臺東,40.0
2020-11-11,林口,43.0
2020-11-11,平鎮,42.0
2020-11-11,沙鹿,45.0
2020-11-11,朴子,46.0
2020-11-11,仁武,75.0
2020-11-11,馬祖,74.0
2020-11-11,菜寮,42.0
2020-11-11,龍潭,42.0
2020-11-11,大里,42.0
2020-11-11,安南,58.0
2020-11-11,大寮,78.0
2020-11-11,金門,58.0
2020-11-11,汐止,38.0
2020-11-11,新竹,44.0
2020-11-11,彰化,43.0
2020-11-11,臺南,60.0
2020-11-11,林園,126.0
2020-11-11,馬公,46.0
2020-11-12,基隆,40.0
2020-11-12,新莊,40.0
2020-11-12,湖口,41.0
2020-11-12,二林,50.0
2020-11-12,新營,63.0
2020-11-12,屏東,91.0
2020-11-12,士林,44.0
2020-11-12,板橋,36.0
2020-11-12,竹東,99.0
2020-11-12,南投,93.0
2020-11-12,善化,61.0
2020-11-12,潮州,108.0
2020-11-12,中山,42.0
2020-11-12,土城,40.0
2020-11-12,苗栗,35.0
2020-11-12,竹山,72.0
2020-11-12,楠梓,80.0
2020-11-12,恆春,43.0
2020-11-12,松山,41.0
2020-11-12,新店,40.0
2020-11-12,三義,40.0
2020-11-12,崙背,62.0
2020-11-12,左營,80.0
2020-11-12,宜蘭,35.0
2020-11-12,萬華,42.0
2020-11-12,萬里,73.0
2020-11-12,西屯,46.0
2020-11-12,斗六,70.0
2020-11-12,前金,84.0
2020-11-12,冬山,27.0
2020-11-12,古亭,41.0
2020-11-12,桃園,38.0
2020-11-12,忠明,43.0
2020-11-12,嘉義,80.0
2020-11-12,小港,75.0
2020-11-12,花蓮,34.0
2020-11-12,淡水,43.0
2020-11-12,大園,39.0
2020-11-12,豐原,44.0
2020-11-12,新港,64.0
2020-11-12,美濃,80.0
2020-11-12,臺東,36.0
2020-11-12,林口,40.0
2020-11-12,平鎮,39.0
2020-11-12,沙鹿,44.0
2020-11-12,朴子,56.0
2020-11-12,仁武,81.0
2020-11-12,馬祖,61.0
2020-11-12,菜寮,33.0
2020-11-12,龍潭,40.0
2020-11-12,大里,58.0
2020-11-12,安南,67.0
2020-11-12,大寮,90.0
2020-11-12,金門,67.0
2020-11-12,汐止,40.0
2020-11-12,新竹,42.0
2020-11-12,彰化,51.0
2020-11-12,臺南,65.0
2020-11-12,林園,97.0
2020-11-12,馬公,53.0
2020-11-13,基隆,40.0
2020-11-13,新莊,37.0
2020-11-13,湖口,40.0
2020-11-13,二林,47.0
2020-11-13,新營,58.0
2020-11-13,屏東,121.0
2020-11-13,士林,41.0
2020-11-13,板橋,38.0
2020-11-13,竹東,37.0
2020-11-13,南投,43.0
2020-11-13,善化,65.0
2020-11-13,潮州,135.0
