county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
彰化縣,2024,11,12,二林,1.4321339,2.096,0.3046093,0.31,30.62216,23.004,30.763838,23.173,51.628387,65.583,8.850669,10.061,17.257164,22.833,55.327,69.056,68.583
彰化縣,2024,11,13,二林,1.643216,1.375,0.3276568,0.208,30.06383,31.162,29.841562,31.354,65.63798,63.25,9.159601,5.846,23.61792,24.833,70.989,73.981,73.208
彰化縣,2024,11,14,二林,1.5044285,1.438,0.297815,0.292,33.467194,23.508,29.490562,22.696,67.73711,62.5,7.7421703,7.796,27.730804,28.708,81.116,83.522,84.917
彰化縣,2024,11,15,二林,1.5236422,1.712,0.2461481,0.211,22.453642,21.042,25.178719,21.221,39.545036,36.833,6.823228,6.625,11.994964,8.625,39.545,36.833,40.75
彰化縣,2024,11,16,二林,1.7770386,1.142,0.22297676,0.158,26.386694,28.629,26.325443,29.971,22.836365,23.208,3.0810866,4.358,5.5295258,5.417,22.836,23.208,25.958
彰化縣,2024,11,17,二林,1.6163565,0.9,0.23244078,0.214,34.57413,38.229,32.502556,38.683,29.528656,25.542,5.6509533,4.546,8.3706255,6.542,29.529,25.542,34.833
彰化縣,2024,11,18,二林,1.2366198,1.591,0.21321893,0.227,34.939674,32.142,33.975533,31.291,26.601639,20.087,4.3815928,8.462,6.630324,5.652,26.602,20.087,29.5
彰化縣,2024,11,19,二林,1.4066032,1.967,0.2559841,0.208,28.90833,33.421,29.52882,34.146,24.085289,22.833,6.857863,7.483,7.637804,6.125,24.798,22.833,30.5
彰化縣,2024,11,20,二林,1.475616,1.488,0.23168471,0.205,31.213482,28.588,31.489597,19.85,24.275112,18.167,5.2822256,6.679,5.801918,5.333,24.275,18.167,25.542
彰化縣,2024,11,21,二林,1.722561,1.896,0.25400898,0.276,15.544071,31.779,19.693058,37.246,22.381126,27.217,8.483798,7.867,8.380216,8.217,27.208,27.217,30.625
彰化縣,2024,11,22,二林,1.6425115,2.062,0.2694606,0.271,44.847656,45.375,42.054527,44.75,37.147675,39.625,6.047535,7.279,11.895067,13.083,38.62,42.477,43.708
