county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
澎湖縣,2024,11,14,馬公,0.57032996,1.375,0.16934484,0.138,31.004845,26.725,28.614292,24.092,15.665324,18.375,2.4138994,3.938,4.587556,7.167,15.665,23.269,26.083
澎湖縣,2024,11,15,馬公,0.78348976,1.496,0.10007497,0.082,24.25322,28.65,25.323523,31.992,7.528124,11.458,4.2290583,2.163,4.1349525,3.042,13.425,11.458,26.375
澎湖縣,2024,11,16,馬公,0.7105526,0.871,0.06740521,0.094,38.334927,40.258,40.128513,41.029,10.010175,16.417,3.4879236,1.067,6.5291944,5.125,21.199,16.64,36.792
澎湖縣,2024,11,17,馬公,0.37118828,0.708,0.13084376,0.16,42.980755,45.85,43.58032,45.458,18.961025,30.958,2.6787338,1.167,8.757862,11.417,28.435,37.068,42.542
澎湖縣,2024,11,18,馬公,0.48895228,1.2,0.14879712,0.156,44.29864,43.992,42.698223,44.133,26.561396,20.833,1.9439806,1.083,10.279113,8.292,33.374,26.922,40.5
澎湖縣,2024,11,19,馬公,0.4330504,1.136,0.150343,0.158,43.55933,43.346,42.90102,42.926,19.504871,15.087,2.0915945,1.782,8.697375,5.043,28.238,16.373,39.833
澎湖縣,2024,11,20,馬公,0.40200007,1.783,0.13371584,0.175,41.611553,42.075,40.84861,42.112,13.227411,14.583,2.5187361,2.046,6.563666,5.125,21.311,16.64,38.5
澎湖縣,2024,11,21,馬公,0.875804,1.604,0.12938808,0.197,42.980946,44.875,42.190895,46.496,15.895169,21.458,2.9031005,1.938,7.709016,9.458,25.029,30.708,41.083
澎湖縣,2024,11,22,馬公,0.86345524,1.217,0.16845581,0.206,49.362976,54.938,48.12353,54.1,28.35694,29.625,2.1618164,1.262,13.52923,13.583,43.926,44.101,51.458
澎湖縣,2024,11,23,馬公,0.60426754,0.539,0.17784141,0.112,48.82432,47.171,45.543068,47.117,22.62563,24.478,1.4059744,1.122,10.354273,7.304,33.618,24.478,43.417
澎湖縣,2024,11,24,馬公,0.15116261,1.025,0.1481981,0.152,44.55567,43.783,43.587605,42.562,22.372461,22.917,1.8531327,2.267,8.80413,7.292,28.585,23.675,40.208
澎湖縣,2024,11,25,馬公,0.59444517,1.3,0.16783428,0.236,35.59477,34.538,34.48695,35.762,14.5719,11.958,2.5639544,3.2,5.008552,4.458,16.262,14.474,31.583
澎湖縣,2024,11,26,馬公,1.3264006,1.296,0.2853082,0.191,40.71444,50.6,41.321926,51.817,18.116787,27.87,3.398384,2.079,10.6671095,11.957,34.633,38.821,47.708
澎湖縣,2024,11,27,馬公,0.6884883,1.779,0.20076455,0.193,53.721325,56.017,52.277992,56.996,28.414118,24.542,2.4626174,2.396,14.004897,10.542,45.47,34.227,57.5
澎湖縣,2024,11,28,馬公,1.0055014,1.642,0.21281333,0.181,56.13966,55.758,53.867718,55.529,22.441658,25.583,2.3600883,3.038,11.389325,11.875,36.978,38.555,56.708
