county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
花蓮縣,2024,11,13,花蓮,1.162984,1.158,0.17858154,0.18,9.117542,8.908,8.574004,8.287,21.835623,21.875,3.8320317,3.871,4.4778204,4.583,21.836,21.875
花蓮縣,2024,11,14,花蓮,2.1200478,2.058,0.14881669,0.149,8.800955,5.825,8.328527,5.808,17.866272,18.083,2.7532241,2.742,3.7055686,3.792,17.866,18.083
花蓮縣,2024,11,15,花蓮,1.7403662,1.7,0.16223031,0.162,12.233094,12.392,14.535098,14.517,15.782995,15.917,3.3316479,3.333,2.5636582,2.667,15.783,15.917
花蓮縣,2024,11,16,花蓮,1.490999,1.471,0.17994072,0.181,20.797132,20.675,22.442932,22.4,19.481407,19.708,3.262648,3.271,2.4459133,2.292,19.481,19.708
花蓮縣,2024,11,17,花蓮,1.3793193,1.374,0.1997341,0.201,39.784584,39.913,40.998005,41.238,26.135637,26.375,2.367929,2.396,6.670875,6.792,26.136,26.375
花蓮縣,2024,11,18,花蓮,1.1978228,1.192,0.29235673,0.295,30.877043,30.942,27.76173,27.812,17.682102,17.875,7.559798,7.612,2.7054567,2.792,17.682,17.875
花蓮縣,2024,11,19,花蓮,1.4624406,1.45,0.2923661,0.295,23.036797,22.971,23.987993,24.079,16.25162,16.375,7.633851,7.667,2.4347086,2.5,16.252,16.375
花蓮縣,2024,11,20,花蓮,1.7202377,1.691,0.23968238,0.24,35.17783,35.354,37.00072,37.039,13.694127,13.824,4.354856,4.396,3.780338,3.818,13.694,13.824
花蓮縣,2024,11,21,花蓮,1.2309167,1.218,0.21452905,0.215,31.156641,31.254,28.793402,28.709,25.89809,26.0,3.7077267,3.717,9.732689,9.857,31.6,32.003
花蓮縣,2024,11,25,花蓮,1.4001321,1.391,0.22808199,0.229,21.887764,22.008,26.5779,26.596,25.132225,25.348,3.6167374,3.618,6.7792087,6.913,25.132,25.348
花蓮縣,2024,11,26,花蓮,1.8040756,1.783,0.30975997,0.312,35.448364,35.654,34.483192,34.521,28.068213,28.042,6.859295,6.912,7.096554,7.208,28.068,28.042
花蓮縣,2024,11,27,花蓮,1.4021162,1.387,0.28764826,0.289,33.080734,33.379,33.291607,33.558,32.055946,32.5,7.5561876,7.575,9.349493,9.417,32.056,32.5
花蓮縣,2024,11,28,花蓮,1.6087532,1.583,0.29628482,0.298,37.781643,38.121,37.249813,37.454,34.82016,35.375,7.7867866,7.771,11.58829,11.667,37.624,37.88
