county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
嘉義縣,2024,10,7,朴子,1.2685785,1.145,0.22841504,0.225,27.208744,27.95,28.082073,27.324,25.546457,37.2,6.396201,7.632,10.027164,11.565,32.556,37.549
嘉義縣,2024,10,8,朴子,1.4328682,1.329,0.21959195,0.242,32.231663,42.238,30.541363,42.354,33.606956,36.542,6.844515,6.661,11.823326,12.458,38.387,40.448
嘉義縣,2024,10,9,朴子,1.4562786,1.483,0.22102752,0.253,37.883015,46.279,39.029552,47.648,37.716408,40.375,6.7286053,5.942,15.267494,14.0,49.57,45.455
嘉義縣,2024,10,10,朴子,1.2989001,1.962,0.23108046,0.288,41.306023,47.85,41.23753,46.425,44.180744,43.583,7.9612684,7.408,16.339434,18.792,53.067,59.106
嘉義縣,2024,10,11,朴子,2.332924,1.321,0.2821227,0.255,39.88846,46.533,40.10551,46.242,44.366814,41.833,7.742116,6.621,21.855648,16.958,66.65,54.59
嘉義縣,2024,10,12,朴子,1.4033451,1.779,0.22506075,0.235,38.994553,38.867,38.684193,37.829,39.007362,36.792,6.9220343,6.75,17.536396,16.042,56.014,52.335
嘉義縣,2024,10,13,朴子,1.6475902,1.092,0.23697865,0.212,35.21047,38.012,35.434406,39.0,37.707863,39.5,7.2407913,4.962,16.721252,19.5,54.007,60.849
嘉義縣,2024,10,14,朴子,1.2972195,0.983,0.21080676,0.181,34.854805,37.375,35.757465,36.917,35.65905,37.5,5.755251,5.654,15.505288,14.042,51.013,45.591
嘉義縣,2024,10,15,朴子,1.2180254,0.7,0.18704858,0.195,34.49347,36.188,33.977962,34.038,32.629375,40.87,6.819501,5.686,14.242419,13.13,46.242,42.63
嘉義縣,2024,10,16,朴子,1.2337401,0.708,0.20824277,0.268,33.417347,34.938,34.95216,38.583,39.656994,43.042,6.459009,7.454,15.02379,16.792,48.779,54.181
嘉義縣,2024,10,17,朴子,1.0444976,0.279,0.22622876,0.248,40.27491,39.638,40.07774,37.458,47.704227,50.542,6.990777,6.008,18.141722,18.875,57.505,59.31
嘉義縣,2024,10,18,朴子,1.0072567,0.568,0.20675217,0.219,33.957317,34.679,35.376423,33.383,42.79274,40.167,6.4781427,6.396,16.196619,16.458,52.715,53.359
嘉義縣,2024,10,19,朴子,1.0781045,0.917,0.20248398,0.25,31.207474,35.308,31.821318,36.442,30.505959,38.75,7.2973757,5.962,11.69969,9.375,37.986,38.75
嘉義縣,2024,10,20,朴子,0.9773987,1.2,0.22708839,0.252,35.12576,35.946,33.72105,36.712,30.49154,33.167,6.514412,5.625,9.049854,7.083,30.492,33.167
嘉義縣,2024,10,21,朴子,1.5563359,0.871,0.24355564,0.232,37.97582,31.637,38.772903,31.45,37.79509,60.625,6.653514,5.917,11.760647,11.375,38.184,61.412
嘉義縣,2024,10,22,朴子,1.5296116,0.804,0.19602102,0.314,38.41509,38.067,36.138187,38.177,59.793026,87.696,6.56104,6.243,15.855765,10.087,60.597,87.942
嘉義縣,2024,10,23,朴子,1.8802819,1.1,0.25762942,0.21,42.636524,40.871,39.187893,39.95,60.145195,65.792,6.4459047,5.479,14.488491,6.5,60.942,66.476
嘉義縣,2024,10,24,朴子,2.00773,1.296,0.18006884,0.173,38.027424,36.971,34.66663,35.771,36.69509,30.458,6.7657948,4.775,8.315569,5.875,36.695,30.458
嘉義縣,2024,10,25,朴子,1.6915298,0.858,0.14858073,0.156,36.486546,27.867,36.608994,29.004,35.838154,56.5,6.2126713,5.2,11.641898,12.0,37.798,57.37
嘉義縣,2024,10,26,朴子,0.75842345,0.846,0.18904392,0.169,35.291187,32.442,33.138985,32.117,45.258278,43.042,6.3808985,4.083,14.398456,11.5,46.748,43.042
嘉義縣,2024,10,27,朴子,1.1904409,0.938,0.1527233,0.212,31.59894,27.375,30.491274,28.646,32.40729,35.375,5.8957014,6.712,10.291933,8.375,33.415,35.375
嘉義縣,2024,10,28,朴子,1.3567097,1.558,0.20186946,0.25,34.972538,43.804,33.40353,44.246,32.152924,40.875,6.160632,5.725,11.353842,10.125,36.863,40.875
嘉義縣,2024,10,29,朴子,1.8111556,1.188,0.23167098,0.205,38.54322,44.087,36.904175,42.612,34.37348,35.913,7.281122,5.365,12.993648,6.304,42.187,35.913
嘉義縣,2024,10,30,朴子,1.1811106,0.78,0.27668145,0.165,31.988564,33.115,32.951195,33.87,21.69648,78.5,5.812455,2.97,10.147418,5.6,32.946,78.93
嘉義縣,2024,10,31,朴子,2.1575453,0.72,0.2639708,0.343,25.340672,47.74,24.634142,44.667,23.038237,38.7,3.8524811,7.42,4.9111805,10.5,23.038,38.7
嘉義縣,2024,11,1,朴子,1.1659057,1.257,0.24829811,0.316,37.420547,37.904,36.30145,38.039,27.601166,30.478,7.7384377,6.613,9.512329,9.826,30.884,31.903
嘉義縣,2024,11,2,朴子,1.1331704,1.979,0.24947539,0.35,36.669086,36.946,37.248253,38.892,36.17249,47.292,5.9016514,8.3,14.12937,17.458,45.875,55.821
嘉義縣,2024,11,3,朴子,2.2327175,0.543,0.29484987,0.3,38.5595,40.138,37.283268,37.75,43.622864,45.5,8.181789,7.1,18.097918,16.458,57.397,53.359
嘉義縣,2024,11,4,朴子,0.9813471,1.43,0.2712244,0.296,34.787563,37.075,33.060543,37.232,36.06807,44.522,7.2886944,8.524,12.819548,12.913,41.622,44.522
嘉義縣,2024,11,5,朴子,1.7786636,1.279,0.26197255,0.199,37.164307,44.925,36.595066,45.142,42.69619,52.792,8.91698,5.775,16.380907,8.875,53.169,53.736
嘉義縣,2024,11,6,朴子,1.5169971,1.858,0.18582696,0.171,40.40518,42.154,37.684372,40.913,40.50289,33.208,6.4178658,6.767,10.914927,6.208,40.503,33.208
嘉義縣,2024,11,7,朴子,1.76647,1.604,0.21237637,0.231,35.94421,35.188,33.20665,35.023,32.25788,32.292,7.226325,8.387,10.19655,8.417,33.106,32.292
嘉義縣,2024,11,8,朴子,1.2072375,0.754,0.197121,0.199,35.182808,31.904,31.544704,30.662,28.353683,28.75,7.717307,7.167,9.841979,11.0,31.954,35.714
嘉義縣,2024,11,9,朴子,1.1346014,0.896,0.24016292,0.284,32.69239,22.075,32.004414,22.229,32.899487,38.5,7.364993,8.375,12.458956,14.583,40.451,47.347
嘉義縣,2024,11,10,朴子,1.0826142,1.512,0.27140406,0.203,29.54113,29.775,27.6915,30.521,27.520735,32.375,7.2605133,7.317,8.812168,10.125,28.611,32.873
嘉義縣,2024,11,11,朴子,1.4048615,1.438,0.19428056,0.273,34.12421,20.954,31.060928,20.521,29.886465,35.208,7.155097,9.458,11.407484,10.75,37.037,35.208
嘉義縣,2024,11,12,朴子,1.673495,1.025,0.24012718,0.246,31.845173,27.846,32.268665,29.383,35.173008,54.174,7.829362,8.417,15.435377,19.043,35.173,59.724
嘉義縣,2024,11,13,朴子,0.27383703,1.058,0.21982709,0.167,33.600925,34.404,32.03867,33.417,44.954018,45.333,7.210659,6.288,16.063948,16.208,52.389,52.743
嘉義縣,2024,11,14,朴子,1.0657115,1.221,0.20823795,0.206,35.71792,22.871,35.030052,22.196,51.977875,46.917,8.077969,7.2,19.66208,23.083,61.248,69.672
嘉義縣,2024,11,15,朴子,0.7668109,1.062,0.20667747,0.118,23.834972,20.058,24.788645,20.363,25.657095,31.125,7.457655,5.625,12.625553,8.375,40.992,31.125
嘉義縣,2024,11,16,朴子,1.4274428,1.346,0.1683239,0.158,25.563618,25.387,24.906445,25.704,20.467047,29.333,4.6157627,5.408,7.046382,6.667,22.878,29.333
嘉義縣,2024,11,17,朴子,1.458087,1.721,0.22296444,0.223,34.062073,32.592,31.327152,33.121,34.012375,45.583,5.7525864,6.15,12.828102,7.042,41.65,45.583
嘉義縣,2024,11,18,朴子,1.711504,2.284,0.17802946,0.229,34.49335,27.842,31.059393,26.55,28.865166,29.958,6.203868,10.154,8.565818,6.208,28.865,29.958
嘉義縣,2024,11,19,朴子,1.7698734,1.696,0.23669015,0.212,31.45747,28.471,28.337715,29.165,20.823689,28.13,7.663496,7.865,6.763892,6.391,21.961,28.13
嘉義縣,2024,11,20,朴子,1.8281472,2.133,0.22814506,0.231,33.35687,31.012,31.2918,30.808,29.916998,44.625,6.537465,7.729,10.222212,6.083,33.189,44.625
嘉義縣,2024,11,21,朴子,2.0753815,1.725,0.19056539,0.27,33.185,35.008,29.876024,35.892,32.08412,33.167,6.951518,7.758,9.765924,5.417,32.084,33.167
嘉義縣,2024,11,22,朴子,1.7691715,2.117,0.2623569,0.297,34.06268,39.504,32.832882,38.979,33.105583,41.708,7.666751,8.633,12.289368,14.125,39.901,45.86
嘉義縣,2024,11,23,朴子,2.280818,2.126,0.30361843,0.22,33.754963,31.942,31.39394,32.37,28.391182,35.087,8.78963,7.383,12.016065,10.261,39.013,35.087
嘉義縣,2024,11,24,朴子,2.3584843,1.721,0.23635867,0.244,32.277298,28.746,30.362247,28.892,28.916212,35.833,7.1632214,7.525,11.893599,11.25,38.616,36.526
嘉義縣,2024,11,25,朴子,1.8005345,1.363,0.2724017,0.223,31.294596,31.433,30.756006,31.262,33.612343,45.25,6.8273897,5.888,13.528093,7.875,43.922,45.25
嘉義縣,2024,11,26,朴子,1.3863473,2.271,0.21434999,0.241,35.00474,39.629,32.87301,41.0,45.14614,56.391,6.5340137,7.975,14.900278,10.957,48.378,57.263
嘉義縣,2024,11,27,朴子,2.2307775,2.671,0.20867634,0.209,38.570564,44.596,36.170574,46.555,43.312294,45.875,8.922258,6.296,14.57422,8.333,47.319,45.875
嘉義縣,2024,11,28,朴子,2.7902722,1.946,0.18647951,0.215,41.608055,51.408,39.2993,50.133,45.095016,57.875,8.89502,7.054,15.457438,13.042,45.095,58.718
