county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,11,14,大園,1.5502672,1.842,0.35722712,0.381,37.996983,28.783,36.42138,26.258,56.901073,56.958,15.549771,17.867,28.794407,37.833,83.735,107.049
桃園市,2024,11,15,大園,1.6791875,1.738,0.29703006,0.145,24.668917,22.371,27.654646,23.379,35.11072,24.958,14.37877,8.412,19.260914,11.375,60.261,36.932
桃園市,2024,11,16,大園,1.2483747,1.7,0.18150523,0.135,27.047447,31.462,26.490625,33.796,14.291281,17.5,9.408764,6.712,6.0955405,5.958,19.791,19.344
桃園市,2024,11,17,大園,1.1858319,1.546,0.23069227,0.202,36.752693,36.067,34.206596,34.983,23.067945,29.792,10.069276,10.512,8.305061,11.833,26.964,38.419
桃園市,2024,11,18,大園,1.272578,2.079,0.1955511,0.182,32.13024,32.312,30.835533,32.179,20.818457,18.0,10.478999,13.25,7.5464745,6.667,24.502,22.083
桃園市,2024,11,19,大園,1.8365715,2.0,0.20891306,0.189,34.027233,34.321,33.95189,35.029,19.16247,12.417,11.069142,13.088,5.296181,6.667,19.162,21.813
桃園市,2024,11,20,大園,1.528889,1.588,0.19758874,0.198,35.799515,35.129,34.05246,34.504,13.87964,11.208,10.661607,11.188,5.6221943,6.042,18.254,19.617
桃園市,2024,11,21,大園,1.4468242,1.518,0.18333489,0.227,34.81158,35.392,36.40643,36.687,18.681774,23.391,10.302122,11.93,6.1967072,9.739,20.119,31.62
桃園市,2024,11,22,大園,1.5251546,1.833,0.23225439,0.216,37.508068,41.967,37.99884,40.808,31.66778,33.125,11.864056,11.8,12.007352,14.125,38.985,45.86
桃園市,2024,11,23,大園,1.4674127,1.358,0.1948761,0.148,34.852024,36.967,34.431816,36.925,20.964504,20.917,10.94013,8.625,8.483782,6.958,27.545,22.591
桃園市,2024,11,24,大園,1.3041475,2.013,0.19622022,0.236,34.713943,35.008,34.7648,34.717,21.2697,23.458,10.507891,12.591,7.8152246,10.917,25.374,35.445
桃園市,2024,11,25,大園,1.5400608,1.439,0.24471617,0.26,32.222576,28.637,32.299274,29.712,19.399788,25.217,13.169498,11.612,8.432346,11.261,27.378,36.562
桃園市,2024,11,26,大園,1.5226486,1.708,0.29946342,0.232,33.010662,38.7,33.740356,38.288,33.206055,37.667,14.156776,13.704,13.543793,15.375,43.973,49.919
桃園市,2024,11,27,大園,1.65051,1.904,0.21547407,0.243,34.825104,36.729,37.262512,35.3,27.667158,34.875,12.781741,21.121,12.3403845,13.542,40.066,43.968
桃園市,2024,11,28,大園,2.1581159,2.125,0.25441384,0.27,36.526005,32.458,41.341663,34.308,33.352844,41.625,18.285976,21.446,12.825586,15.292,41.642,49.649
桃園市,2024,10,1,平鎮,0.71951056,0.642,0.30588964,0.198,30.453451,30.575,26.011135,34.679,20.818766,21.417,10.733319,6.025,8.506132,7.667,27.617,24.893
桃園市,2024,10,2,平鎮,0.5902859,0.438,0.27217934,0.188,39.390285,41.621,38.817886,41.492,19.711155,7.167,8.137899,4.638,7.2761025,1.25,23.624,7.73
桃園市,2024,10,3,平鎮,0.4112903,0.446,0.2815321,0.234,34.510593,40.458,33.26004,39.579,9.630592,12.667,9.595457,9.458,1.900214,2.042,15.992,15.763
桃園市,2024,10,4,平鎮,0.5702417,0.688,0.2839724,0.297,32.670197,28.833,28.969774,25.533,16.116413,19.583,7.8416333,12.679,1.6569754,5.042,16.116,21.132
桃園市,2024,10,5,平鎮,0.51513165,0.508,0.20087725,0.234,19.238077,15.388,18.184927,14.996,15.619242,17.042,9.404218,8.642,3.8934739,4.625,15.674,17.042
桃園市,2024,10,6,平鎮,0.6420839,0.442,0.1890112,0.219,16.54487,15.096,15.314332,17.292,12.057961,12.5,4.8852897,9.612,3.2375917,3.25,12.058,16.02
桃園市,2024,10,7,平鎮,0.35524625,0.39,0.25685143,0.318,22.418425,31.621,23.047302,33.474,11.732767,10.261,8.831026,14.61,4.9744763,4.565,16.151,24.35
桃園市,2024,10,8,平鎮,0.763348,0.546,0.30302206,0.359,36.852863,37.8,35.6422,36.087,20.37655,26.083,9.347978,14.367,6.7984114,8.792,22.073,28.545
桃園市,2024,10,9,平鎮,0.84777665,1.038,0.315047,0.296,36.811214,44.754,34.68818,47.842,26.22464,27.667,11.857672,10.55,7.5860844,11.042,26.225,35.851
桃園市,2024,10,10,平鎮,0.9782419,1.196,0.3363727,0.303,53.436966,54.125,48.11405,53.262,25.408665,26.708,12.540903,9.583,10.708466,10.458,34.768,33.955
桃園市,2024,10,11,平鎮,0.926245,0.662,0.30541223,0.255,44.156452,43.733,41.49708,42.0,18.388542,19.417,10.757151,7.733,8.225219,6.583,26.705,21.373
桃園市,2024,10,12,平鎮,0.6281245,0.392,0.2606664,0.238,32.91689,32.896,32.708588,31.912,16.590765,17.0,8.093699,6.758,4.828213,7.75,16.591,25.162
桃園市,2024,10,13,平鎮,0.6250581,0.746,0.2985666,0.254,29.40188,34.425,26.957483,36.217,18.72412,25.208,9.742556,10.921,7.332087,10.75,23.805,34.903
桃園市,2024,10,14,平鎮,0.70533174,0.686,0.26088837,0.282,30.192476,28.392,28.811459,27.242,18.77059,19.304,9.605879,10.864,6.707021,6.696,21.776,21.74
